"Step","cosmic-sweep-11 - Average Weighted Test Accuracy","cosmic-sweep-11 - Average Weighted Test Accuracy__MIN","cosmic-sweep-11 - Average Weighted Test Accuracy__MAX","rosy-sweep-10 - Average Weighted Test Accuracy","rosy-sweep-10 - Average Weighted Test Accuracy__MIN","rosy-sweep-10 - Average Weighted Test Accuracy__MAX","crisp-sweep-9 - Average Weighted Test Accuracy","crisp-sweep-9 - Average Weighted Test Accuracy__MIN","crisp-sweep-9 - Average Weighted Test Accuracy__MAX","zany-sweep-8 - Average Weighted Test Accuracy","zany-sweep-8 - Average Weighted Test Accuracy__MIN","zany-sweep-8 - Average Weighted Test Accuracy__MAX","celestial-sweep-7 - Average Weighted Test Accuracy","celestial-sweep-7 - Average Weighted Test Accuracy__MIN","celestial-sweep-7 - Average Weighted Test Accuracy__MAX","giddy-sweep-6 - Average Weighted Test Accuracy","giddy-sweep-6 - Average Weighted Test Accuracy__MIN","giddy-sweep-6 - Average Weighted Test Accuracy__MAX","generous-sweep-5 - Average Weighted Test Accuracy","generous-sweep-5 - Average Weighted Test Accuracy__MIN","generous-sweep-5 - Average Weighted Test Accuracy__MAX","fearless-sweep-4 - Average Weighted Test Accuracy","fearless-sweep-4 - Average Weighted Test Accuracy__MIN","fearless-sweep-4 - Average Weighted Test Accuracy__MAX","treasured-sweep-3 - Average Weighted Test Accuracy","treasured-sweep-3 - Average Weighted Test Accuracy__MIN","treasured-sweep-3 - Average Weighted Test Accuracy__MAX","silver-sweep-2 - Average Weighted Test Accuracy","silver-sweep-2 - Average Weighted Test Accuracy__MIN","silver-sweep-2 - Average Weighted Test Accuracy__MAX","resilient-sweep-1 - Average Weighted Test Accuracy","resilient-sweep-1 - Average Weighted Test Accuracy__MIN","resilient-sweep-1 - Average Weighted Test Accuracy__MAX"
"140","0.755","0.755","0.755","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7555","0.7555","0.7555","0.7575","0.7575","0.7575","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.756","0.756","0.756","0.7543333333333333","0.7543333333333333","0.7543333333333333","0.7555","0.7555","0.7555","0.759","0.759","0.759","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"141","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7565","0.7565","0.7565","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7545","0.7545","0.7545","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"142","0.755","0.755","0.755","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.756","0.756","0.756","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.756","0.756","0.756","0.7541666666666667","0.7541666666666667","0.7541666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"143","0.755","0.755","0.755","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.755","0.755","0.755","0.7575","0.7575","0.7575","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.756","0.756","0.756","0.7543333333333333","0.7543333333333333","0.7543333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"144","0.755","0.755","0.755","0.7565","0.7565","0.7565","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.755","0.755","0.755","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.756","0.756","0.756","0.7541666666666667","0.7541666666666667","0.7541666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.759","0.759","0.759","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"145","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7575","0.7575","0.7575","0.7565","0.7565","0.7565","0.756","0.756","0.756","0.7541666666666667","0.7541666666666667","0.7541666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.759","0.759","0.759","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"146","0.755","0.755","0.755","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.755","0.755","0.755","0.7575","0.7575","0.7575","0.757","0.757","0.757","0.756","0.756","0.756","0.7541666666666667","0.7541666666666667","0.7541666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7595","0.7595","0.7595","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"147","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7555","0.7555","0.7555","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7575","0.7575","0.7575","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7555","0.7555","0.7555","0.7541666666666667","0.7541666666666667","0.7541666666666667","0.755","0.755","0.755","0.7595","0.7595","0.7595","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"148","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7575","0.7575","0.7575","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7555","0.7555","0.7555","0.7541666666666667","0.7541666666666667","0.7541666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"149","0.7555","0.7555","0.7555","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7575","0.7575","0.7575","0.7555","0.7555","0.7555","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"150","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7565","0.7565","0.7565","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7593333333333333","0.7593333333333333","0.7593333333333333","0.7625","0.7625","0.7625"
"151","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.755","0.755","0.755","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.755","0.755","0.755","0.7595","0.7595","0.7595","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"152","0.7555","0.7555","0.7555","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.756","0.756","0.756","0.755","0.755","0.755","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.754","0.754","0.754","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7625","0.7625","0.7625"
"153","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.755","0.755","0.755","0.7575","0.7575","0.7575","0.7575","0.7575","0.7575","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.754","0.754","0.754","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7591666666666667","0.7591666666666667","0.7591666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"154","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7575","0.7575","0.7575","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7535","0.7535","0.7535","0.7543333333333333","0.7543333333333333","0.7543333333333333","0.759","0.759","0.759","0.7625","0.7625","0.7625"
"155","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.755","0.755","0.755","0.7575","0.7575","0.7575","0.7575","0.7575","0.7575","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7536666666666667","0.7536666666666667","0.7536666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7625","0.7625","0.7625"
"156","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7555","0.7555","0.7555","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7575","0.7575","0.7575","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7625","0.7625","0.7625"
"157","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7555","0.7555","0.7555","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7555","0.7555","0.7555","0.7535","0.7535","0.7535","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.759","0.759","0.759","0.7625","0.7625","0.7625"
"158","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.757","0.757","0.757","0.7555","0.7555","0.7555","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7575","0.7575","0.7575","0.7555","0.7555","0.7555","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.755","0.755","0.755","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"159","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.757","0.757","0.757","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.755","0.755","0.755","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7575","0.7575","0.7575","0.7555","0.7555","0.7555","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7588333333333334","0.7588333333333334","0.7588333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"160","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.756","0.756","0.756","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7555","0.7555","0.7555","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"161","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7555","0.7555","0.7555","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7545","0.7545","0.7545","0.759","0.759","0.759","0.7625","0.7625","0.7625"
"162","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7555","0.7555","0.7555","0.7555","0.7555","0.7555","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.758","0.758","0.758","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7543333333333333","0.7543333333333333","0.7543333333333333","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7625","0.7625","0.7625"
"163","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.757","0.757","0.757","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7555","0.7555","0.7555","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7575","0.7575","0.7575","0.7555","0.7555","0.7555","0.7541666666666667","0.7541666666666667","0.7541666666666667","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"164","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.757","0.757","0.757","0.756","0.756","0.756","0.7555","0.7555","0.7555","0.758","0.758","0.758","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7555","0.7555","0.7555","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7545","0.7545","0.7545","0.7585","0.7585","0.7585","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"165","0.755","0.755","0.755","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7555","0.7555","0.7555","0.754","0.754","0.754","0.7545","0.7545","0.7545","0.7585","0.7585","0.7585","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"166","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.757","0.757","0.757","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7555","0.7555","0.7555","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7541666666666667","0.7541666666666667","0.7541666666666667","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"167","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.756","0.756","0.756","0.7555","0.7555","0.7555","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7575","0.7575","0.7575","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.754","0.754","0.754","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"168","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.757","0.757","0.757","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7555","0.7555","0.7555","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.754","0.754","0.754","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7625","0.7625","0.7625"
"169","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.757","0.757","0.757","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.758","0.758","0.758","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7543333333333333","0.7543333333333333","0.7543333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7586666666666667","0.7586666666666667","0.7586666666666667","0.7625","0.7625","0.7625"
