"Step","laced-sweep-11 - Average Weighted Test Accuracy","laced-sweep-11 - Average Weighted Test Accuracy__MIN","laced-sweep-11 - Average Weighted Test Accuracy__MAX","magic-sweep-10 - Average Weighted Test Accuracy","magic-sweep-10 - Average Weighted Test Accuracy__MIN","magic-sweep-10 - Average Weighted Test Accuracy__MAX","wandering-sweep-9 - Average Weighted Test Accuracy","wandering-sweep-9 - Average Weighted Test Accuracy__MIN","wandering-sweep-9 - Average Weighted Test Accuracy__MAX","glowing-sweep-8 - Average Weighted Test Accuracy","glowing-sweep-8 - Average Weighted Test Accuracy__MIN","glowing-sweep-8 - Average Weighted Test Accuracy__MAX","lucky-sweep-7 - Average Weighted Test Accuracy","lucky-sweep-7 - Average Weighted Test Accuracy__MIN","lucky-sweep-7 - Average Weighted Test Accuracy__MAX","swept-sweep-6 - Average Weighted Test Accuracy","swept-sweep-6 - Average Weighted Test Accuracy__MIN","swept-sweep-6 - Average Weighted Test Accuracy__MAX","proud-sweep-5 - Average Weighted Test Accuracy","proud-sweep-5 - Average Weighted Test Accuracy__MIN","proud-sweep-5 - Average Weighted Test Accuracy__MAX","whole-sweep-4 - Average Weighted Test Accuracy","whole-sweep-4 - Average Weighted Test Accuracy__MIN","whole-sweep-4 - Average Weighted Test Accuracy__MAX","zany-sweep-3 - Average Weighted Test Accuracy","zany-sweep-3 - Average Weighted Test Accuracy__MIN","zany-sweep-3 - Average Weighted Test Accuracy__MAX","northern-sweep-2 - Average Weighted Test Accuracy","northern-sweep-2 - Average Weighted Test Accuracy__MIN","northern-sweep-2 - Average Weighted Test Accuracy__MAX","dry-sweep-1 - Average Weighted Test Accuracy","dry-sweep-1 - Average Weighted Test Accuracy__MIN","dry-sweep-1 - Average Weighted Test Accuracy__MAX"
"352","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.764","0.764","0.764","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.766","0.766","0.766","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"353","0.766","0.766","0.766","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.764","0.764","0.764","0.764","0.764","0.764","0.766","0.766","0.766","0.7645","0.7645","0.7645","0.765","0.765","0.765","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"354","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.764","0.764","0.764","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7645","0.7645","0.7645","0.765","0.765","0.765","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7625","0.7625","0.7625"
"355","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.764","0.764","0.764","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.765","0.765","0.765","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"356","0.766","0.766","0.766","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.764","0.764","0.764","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.765","0.765","0.765","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"357","0.766","0.766","0.766","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.764","0.764","0.764","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"358","0.766","0.766","0.766","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.765","0.765","0.765","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"359","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.765","0.765","0.765","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"360","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7625","0.7625","0.7625"
"361","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7635","0.7635","0.7635","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7665","0.7665","0.7665","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7625","0.7625","0.7625"
"362","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7635","0.7635","0.7635","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7645","0.7645","0.7645","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"363","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7635","0.7635","0.7635","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.765","0.765","0.765","0.7645","0.7645","0.7645","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7625","0.7625","0.7625"
"364","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.765","0.765","0.765","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7625","0.7625","0.7625"
"365","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7635","0.7635","0.7635","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7625","0.7625","0.7625"
"366","0.7665","0.7665","0.7665","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7635","0.7635","0.7635","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.767","0.767","0.767","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"367","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7635","0.7635","0.7635","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.765","0.765","0.765","0.7645","0.7645","0.7645","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"368","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7635","0.7635","0.7635","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.765","0.765","0.765","0.7645","0.7645","0.7645","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"369","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7635","0.7635","0.7635","0.764","0.764","0.764","0.767","0.767","0.767","0.765","0.765","0.765","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"370","0.766","0.766","0.766","0.763","0.763","0.763","0.7625","0.7625","0.7625","0.7635","0.7635","0.7635","0.764","0.764","0.764","0.767","0.767","0.767","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.763","0.763","0.763"
"371","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7625","0.7625","0.7625","0.7635","0.7635","0.7635","0.764","0.764","0.764","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.763","0.763","0.763"
"372","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7635","0.7635","0.7635","0.764","0.764","0.764","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.765","0.765","0.765","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"373","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.764","0.764","0.764","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.765","0.765","0.765","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"374","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.764","0.764","0.764","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"375","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7665","0.7665","0.7665","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7645","0.7645","0.7645","0.763","0.763","0.763","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667"
"376","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7635","0.7635","0.7635","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.765","0.765","0.765","0.7645","0.7645","0.7645","0.763","0.763","0.763","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.763","0.763","0.763"
"377","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7635","0.7635","0.7635","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.767","0.767","0.767","0.765","0.765","0.765","0.7645","0.7645","0.7645","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"378","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.764","0.764","0.764","0.7671666666666667","0.7671666666666667","0.7671666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"379","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.767","0.767","0.767","0.765","0.765","0.765","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7635","0.7635","0.7635","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"380","0.7665","0.7665","0.7665","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.765","0.765","0.765","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"381","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7635","0.7635","0.7635","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.765","0.765","0.765","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7628333333333334","0.7628333333333334","0.7628333333333334"
