"Step","vocal-sweep-11 - Average Weighted Test Accuracy","vocal-sweep-11 - Average Weighted Test Accuracy__MIN","vocal-sweep-11 - Average Weighted Test Accuracy__MAX","summer-sweep-10 - Average Weighted Test Accuracy","summer-sweep-10 - Average Weighted Test Accuracy__MIN","summer-sweep-10 - Average Weighted Test Accuracy__MAX","major-sweep-9 - Average Weighted Test Accuracy","major-sweep-9 - Average Weighted Test Accuracy__MIN","major-sweep-9 - Average Weighted Test Accuracy__MAX","solar-sweep-8 - Average Weighted Test Accuracy","solar-sweep-8 - Average Weighted Test Accuracy__MIN","solar-sweep-8 - Average Weighted Test Accuracy__MAX","usual-sweep-7 - Average Weighted Test Accuracy","usual-sweep-7 - Average Weighted Test Accuracy__MIN","usual-sweep-7 - Average Weighted Test Accuracy__MAX","sandy-sweep-6 - Average Weighted Test Accuracy","sandy-sweep-6 - Average Weighted Test Accuracy__MIN","sandy-sweep-6 - Average Weighted Test Accuracy__MAX","autumn-sweep-5 - Average Weighted Test Accuracy","autumn-sweep-5 - Average Weighted Test Accuracy__MIN","autumn-sweep-5 - Average Weighted Test Accuracy__MAX","lively-sweep-4 - Average Weighted Test Accuracy","lively-sweep-4 - Average Weighted Test Accuracy__MIN","lively-sweep-4 - Average Weighted Test Accuracy__MAX","lunar-sweep-3 - Average Weighted Test Accuracy","lunar-sweep-3 - Average Weighted Test Accuracy__MIN","lunar-sweep-3 - Average Weighted Test Accuracy__MAX","treasured-sweep-2 - Average Weighted Test Accuracy","treasured-sweep-2 - Average Weighted Test Accuracy__MIN","treasured-sweep-2 - Average Weighted Test Accuracy__MAX","sweepy-sweep-1 - Average Weighted Test Accuracy","sweepy-sweep-1 - Average Weighted Test Accuracy__MIN","sweepy-sweep-1 - Average Weighted Test Accuracy__MAX"
"225","0.5339045953101361","0.5339045953101361","0.5339045953101361","0.5340062405446293","0.5340062405446293","0.5340062405446293","0.5333821860816944","0.5333821860816944","0.5333821860816944","0.5336138426626323","0.5336138426626323","0.5336138426626323","0.5344270045385779","0.5344270045385779","0.5344270045385779","0.5343135400907716","0.5343135400907716","0.5343135400907716","0.5340015128593041","0.5340015128593041","0.5340015128593041","0.5342993570347958","0.5342993570347958","0.5342993570347958","0.5343868192133132","0.5343868192133132","0.5343868192133132","0.5339920574886535","0.5339920574886535","0.5339920574886535","0.534876134644478","0.534876134644478","0.534876134644478"
"226","0.534008604387292","0.534008604387292","0.534008604387292","0.5338880484114977","0.5338880484114977","0.5338880484114977","0.5334389183055975","0.5334389183055975","0.5334389183055975","0.533956599848714","0.533956599848714","0.533956599848714","0.5343419062027231","0.5343419062027231","0.5343419062027231","0.5346113842662632","0.5346113842662632","0.5346113842662632","0.5342662632375189","0.5342662632375189","0.5342662632375189","0.5344506429652043","0.5344506429652043","0.5344506429652043","0.5345782904689864","0.5345782904689864","0.5345782904689864","0.5339613275340394","0.5339613275340394","0.5339613275340394","0.5347461232980333","0.5347461232980333","0.5347461232980333"
"227","0.5340818835098335","0.5340818835098335","0.5340818835098335","0.5339613275340394","0.5339613275340394","0.5339613275340394","0.5335523827534039","0.5335523827534039","0.5335523827534039","0.5339826021180031","0.5339826021180031","0.5339826021180031","0.5344695537065053","0.5344695537065053","0.5344695537065053","0.5344104576399394","0.5344104576399394","0.5344104576399394","0.5341788010590015","0.5341788010590015","0.5341788010590015","0.5346468419062027","0.5346468419062027","0.5346468419062027","0.5347153933434191","0.5347153933434191","0.5347153933434191","0.5342284417549168","0.5342284417549168","0.5342284417549168","0.5349423222390318","0.5349423222390318","0.5349423222390318"
"228","0.534490828290469","0.534490828290469","0.534490828290469","0.5340393343419062","0.5340393343419062","0.5340393343419062","0.5337438540090772","0.5337438540090772","0.5337438540090772","0.5342473524962178","0.5342473524962178","0.5342473524962178","0.5347555786686838","0.5347555786686838","0.5347555786686838","0.5347744894099848","0.5347744894099848","0.5347744894099848","0.53433008698941","0.53433008698941","0.53433008698941","0.5346373865355522","0.5346373865355522","0.5346373865355522","0.5346302950075643","0.5346302950075643","0.5346302950075643","0.5342851739788199","0.5342851739788199","0.5342851739788199","0.5349281391830559","0.5349281391830559","0.5349281391830559"
"229","0.5346279311649017","0.5346279311649017","0.5346279311649017","0.5344790090771558","0.5344790090771558","0.5344790090771558","0.5337225794251135","0.5337225794251135","0.5337225794251135","0.5339991490166415","0.5339991490166415","0.5339991490166415","0.5350297844175491","0.5350297844175491","0.5350297844175491","0.5346326588502269","0.5346326588502269","0.5346326588502269","0.5344080937972768","0.5344080937972768","0.5344080937972768","0.5346728441754917","0.5346728441754917","0.5346728441754917","0.5348714069591528","0.5348714069591528","0.5348714069591528","0.5343348146747352","0.5343348146747352","0.5343348146747352","0.5351834341906203","0.5351834341906203","0.5351834341906203"
"230","0.5347650340393344","0.5347650340393344","0.5347650340393344","0.5345191944024206","0.5345191944024206","0.5345191944024206","0.5338596822995462","0.5338596822995462","0.5338596822995462","0.5343915468986384","0.5343915468986384","0.5343915468986384","0.5350676059001512","0.5350676059001512","0.5350676059001512","0.5347413956127081","0.5347413956127081","0.5347413956127081","0.5344955559757942","0.5344955559757942","0.5344955559757942","0.5347839447806354","0.5347839447806354","0.5347839447806354","0.5349706883509834","0.5349706883509834","0.5349706883509834","0.5345546520423601","0.5345546520423601","0.5345546520423601","0.5352259833585477","0.5352259833585477","0.5352259833585477"
"231","0.5348406770045385","0.5348406770045385","0.5348406770045385","0.5347390317700453","0.5347390317700453","0.5347390317700453","0.5342378971255674","0.5342378971255674","0.5342378971255674","0.5342048033282905","0.5342048033282905","0.5342048033282905","0.5352070726172466","0.5352070726172466","0.5352070726172466","0.5346184757942511","0.5346184757942511","0.5346184757942511","0.5346468419062027","0.5346468419062027","0.5346468419062027","0.5349683245083208","0.5349683245083208","0.5349683245083208","0.5349565052950076","0.5349565052950076","0.5349565052950076","0.534625567322239","0.534625567322239","0.534625567322239","0.535429273827534","0.535429273827534","0.535429273827534"
"232","0.534902136913767","0.534902136913767","0.534902136913767","0.5349045007564297","0.5349045007564297","0.5349045007564297","0.5344151853252648","0.5344151853252648","0.5344151853252648","0.5344317322239032","0.5344317322239032","0.5344317322239032","0.5351243381240545","0.5351243381240545","0.5351243381240545","0.5349399583963691","0.5349399583963691","0.5349399583963691","0.5348194024205749","0.5348194024205749","0.5348194024205749","0.5352141641452345","0.5352141641452345","0.5352141641452345","0.5352968986384267","0.5352968986384267","0.5352968986384267","0.5344695537065053","0.5344695537065053","0.5344695537065053","0.5355569213313162","0.5355569213313162","0.5355569213313162"
"233","0.5349777798789712","0.5349777798789712","0.5349777798789712","0.5348454046898639","0.5348454046898639","0.5348454046898639","0.5342284417549168","0.5342284417549168","0.5342284417549168","0.5343797276853253","0.5343797276853253","0.5343797276853253","0.5353110816944024","0.5353110816944024","0.5353110816944024","0.534965960665658","0.534965960665658","0.534965960665658","0.5349163199697428","0.5349163199697428","0.5349163199697428","0.535223619515885","0.535223619515885","0.535223619515885","0.5354245461422088","0.5354245461422088","0.5354245461422088","0.5348619515885022","0.5348619515885022","0.5348619515885022","0.5356396558245083","0.5356396558245083","0.5356396558245083"
"234","0.5350817889561271","0.5350817889561271","0.5350817889561271","0.5348312216338881","0.5348312216338881","0.5348312216338881","0.5342095310136157","0.5342095310136157","0.5342095310136157","0.5344340960665658","0.5344340960665658","0.5344340960665658","0.5354410930408472","0.5354410930408472","0.5354410930408472","0.5349186838124055","0.5349186838124055","0.5349186838124055","0.5351006996974281","0.5351006996974281","0.5351006996974281","0.5354458207261724","0.5354458207261724","0.5354458207261724","0.5353418116490166","0.5353418116490166","0.5353418116490166","0.535069969742814","0.535069969742814","0.535069969742814","0.5360627836611195","0.5360627836611195","0.5360627836611195"
"235","0.5353323562783661","0.5353323562783661","0.5353323562783661","0.5349541414523449","0.5349541414523449","0.5349541414523449","0.5344270045385779","0.5344270045385779","0.5344270045385779","0.5347012102874432","0.5347012102874432","0.5347012102874432","0.5354930975794251","0.5354930975794251","0.5354930975794251","0.5348950453857791","0.5348950453857791","0.5348950453857791","0.5350014183055976","0.5350014183055976","0.5350014183055976","0.5354836422087745","0.5354836422087745","0.5354836422087745","0.5356680219364599","0.5356680219364599","0.5356680219364599","0.535043967473525","0.535043967473525","0.535043967473525","0.5360698751891074","0.5360698751891074","0.5360698751891074"
"236","0.5354269099848714","0.5354269099848714","0.5354269099848714","0.5350392397881997","0.5350392397881997","0.5350392397881997","0.5344766452344932","0.5344766452344932","0.5344766452344932","0.534857223903177","0.534857223903177","0.534857223903177","0.5355474659606656","0.5355474659606656","0.5355474659606656","0.5352614409984872","0.5352614409984872","0.5352614409984872","0.5349588691376702","0.5349588691376702","0.5349588691376702","0.5353701777609682","0.5353701777609682","0.5353701777609682","0.5359611384266263","0.5359611384266263","0.5359611384266263","0.5351976172465961","0.5351976172465961","0.5351976172465961","0.5358713124054463","0.5358713124054463","0.5358713124054463"
"237","0.5353512670196672","0.5353512670196672","0.5353512670196672","0.5351999810892587","0.5351999810892587","0.5351999810892587","0.5347532148260212","0.5347532148260212","0.5347532148260212","0.5347815809379728","0.5347815809379728","0.5347815809379728","0.5357980332829047","0.5357980332829047","0.5357980332829047","0.5354600037821483","0.5354600037821483","0.5354600037821483","0.5351385211800302","0.5351385211800302","0.5351385211800302","0.5355569213313162","0.5355569213313162","0.5355569213313162","0.5357673033282905","0.5357673033282905","0.5357673033282905","0.535152704236006","0.535152704236006","0.535152704236006","0.5359658661119516","0.5359658661119516","0.5359658661119516"
"238","0.5355120083207262","0.5355120083207262","0.5355120083207262","0.5352945347957639","0.5352945347957639","0.5352945347957639","0.5349210476550681","0.5349210476550681","0.5349210476550681","0.5350652420574886","0.5350652420574886","0.5350652420574886","0.5358122163388804","0.5358122163388804","0.5358122163388804","0.5354765506807867","0.5354765506807867","0.5354765506807867","0.5352921709531013","0.5352921709531013","0.5352921709531013","0.5356491111951589","0.5356491111951589","0.5356491111951589","0.535776758698941","0.535776758698941","0.535776758698941","0.5354694591527988","0.5354694591527988","0.5354694591527988","0.5362093419062027","0.5362093419062027","0.5362093419062027"
"239","0.5356632942511347","0.5356632942511347","0.5356632942511347","0.5355427382753404","0.5355427382753404","0.5355427382753404","0.5350274205748865","0.5350274205748865","0.5350274205748865","0.5352898071104387","0.5352898071104387","0.5352898071104387","0.5358996785173978","0.5358996785173978","0.5358996785173978","0.5355923789712557","0.5355923789712557","0.5355923789712557","0.535500189107413","0.535500189107413","0.535500189107413","0.5358051248108926","0.5358051248108926","0.5358051248108926","0.5360249621785174","0.5360249621785174","0.5360249621785174","0.5354079992435703","0.5354079992435703","0.5354079992435703","0.5361833396369138","0.5361833396369138","0.5361833396369138"
"240","0.5355781959152799","0.5355781959152799","0.5355781959152799","0.5355923789712557","0.5355923789712557","0.5355923789712557","0.5350250567322239","0.5350250567322239","0.5350250567322239","0.5354316376701966","0.5354316376701966","0.5354316376701966","0.5359658661119516","0.5359658661119516","0.5359658661119516","0.5355781959152799","0.5355781959152799","0.5355781959152799","0.5355072806354009","0.5355072806354009","0.5355072806354009","0.5359304084720121","0.5359304084720121","0.5359304084720121","0.5361549735249622","0.5361549735249622","0.5361549735249622","0.5355663767019667","0.5355663767019667","0.5355663767019667","0.536284984871407","0.536284984871407","0.536284984871407"
"241","0.5359540468986385","0.5359540468986385","0.5359540468986385","0.5357413010590015","0.5357413010590015","0.5357413010590015","0.5352614409984872","0.5352614409984872","0.5352614409984872","0.5354245461422088","0.5354245461422088","0.5354245461422088","0.5360060514372164","0.5360060514372164","0.5360060514372164","0.5357578479576399","0.5357578479576399","0.5357578479576399","0.5353299924357035","0.5353299924357035","0.5353299924357035","0.53607223903177","0.53607223903177","0.53607223903177","0.5359682299546142","0.5359682299546142","0.5359682299546142","0.535776758698941","0.535776758698941","0.535776758698941","0.5365450075642966","0.5365450075642966","0.5365450075642966"
"242","0.5357909417549168","0.5357909417549168","0.5357909417549168","0.5357389372163389","0.5357389372163389","0.5357389372163389","0.5352590771558245","0.5352590771558245","0.5352590771558245","0.5353489031770046","0.5353489031770046","0.5353489031770046","0.5362637102874432","0.5362637102874432","0.5362637102874432","0.5357625756429653","0.5357625756429653","0.5357625756429653","0.535705843419062","0.535705843419062","0.535705843419062","0.5360840582450832","0.5360840582450832","0.5360840582450832","0.5362518910741301","0.5362518910741301","0.5362518910741301","0.5358122163388804","0.5358122163388804","0.5358122163388804","0.5365970121028745","0.5365970121028745","0.5365970121028745"
"243","0.5360225983358547","0.5360225983358547","0.5360225983358547","0.5359469553706505","0.5359469553706505","0.5359469553706505","0.5354529122541604","0.5354529122541604","0.5354529122541604","0.5356065620272314","0.5356065620272314","0.5356065620272314","0.5362897125567322","0.5362897125567322","0.5362897125567322","0.5358760400907716","0.5358760400907716","0.5358760400907716","0.5356443835098336","0.5356443835098336","0.5356443835098336","0.5361573373676248","0.5361573373676248","0.5361573373676248","0.5364291792738275","0.5364291792738275","0.5364291792738275","0.5356963880484115","0.5356963880484115","0.5356963880484115","0.5367553895612708","0.5367553895612708","0.5367553895612708"
"244","0.5361857034795764","0.5361857034795764","0.5361857034795764","0.5359162254160363","0.5359162254160363","0.5359162254160363","0.5354529122541604","0.5354529122541604","0.5354529122541604","0.5355852874432677","0.5355852874432677","0.5355852874432677","0.5362637102874432","0.5362637102874432","0.5362637102874432","0.5360651475037822","0.5360651475037822","0.5360651475037822","0.5355947428139183","0.5355947428139183","0.5355947428139183","0.536258982602118","0.536258982602118","0.536258982602118","0.5363251701966717","0.5363251701966717","0.5363251701966717","0.5359162254160363","0.5359162254160363","0.5359162254160363","0.536767208774584","0.536767208774584","0.536767208774584"
"245","0.5362920763993948","0.5362920763993948","0.5362920763993948","0.5361549735249622","0.5361549735249622","0.5361549735249622","0.5355663767019667","0.5355663767019667","0.5355663767019667","0.5356396558245083","0.5356396558245083","0.5356396558245083","0.5364859114977307","0.5364859114977307","0.5364859114977307","0.5361597012102874","0.5361597012102874","0.5361597012102874","0.5358263993948563","0.5358263993948563","0.5358263993948563","0.5365260968229955","0.5365260968229955","0.5365260968229955","0.5364575453857792","0.5364575453857792","0.5364575453857792","0.536001323751891","0.536001323751891","0.536001323751891","0.5369988653555219","0.5369988653555219","0.5369988653555219"
