"Step","fluent-sweep-11 - Average User Test Accuracy","fluent-sweep-11 - Average User Test Accuracy__MIN","fluent-sweep-11 - Average User Test Accuracy__MAX","vital-sweep-10 - Average User Test Accuracy","vital-sweep-10 - Average User Test Accuracy__MIN","vital-sweep-10 - Average User Test Accuracy__MAX","rich-sweep-9 - Average User Test Accuracy","rich-sweep-9 - Average User Test Accuracy__MIN","rich-sweep-9 - Average User Test Accuracy__MAX","stellar-sweep-8 - Average User Test Accuracy","stellar-sweep-8 - Average User Test Accuracy__MIN","stellar-sweep-8 - Average User Test Accuracy__MAX","cool-sweep-7 - Average User Test Accuracy","cool-sweep-7 - Average User Test Accuracy__MIN","cool-sweep-7 - Average User Test Accuracy__MAX","cerulean-sweep-6 - Average User Test Accuracy","cerulean-sweep-6 - Average User Test Accuracy__MIN","cerulean-sweep-6 - Average User Test Accuracy__MAX","blooming-sweep-5 - Average User Test Accuracy","blooming-sweep-5 - Average User Test Accuracy__MIN","blooming-sweep-5 - Average User Test Accuracy__MAX","lively-sweep-4 - Average User Test Accuracy","lively-sweep-4 - Average User Test Accuracy__MIN","lively-sweep-4 - Average User Test Accuracy__MAX","dashing-sweep-3 - Average User Test Accuracy","dashing-sweep-3 - Average User Test Accuracy__MIN","dashing-sweep-3 - Average User Test Accuracy__MAX","northern-sweep-2 - Average User Test Accuracy","northern-sweep-2 - Average User Test Accuracy__MIN","northern-sweep-2 - Average User Test Accuracy__MAX","denim-sweep-1 - Average User Test Accuracy","denim-sweep-1 - Average User Test Accuracy__MIN","denim-sweep-1 - Average User Test Accuracy__MAX"
"315","0.7562036951987149","0.7562036951987149","0.7562036951987149","0.7565877138112026","0.7565877138112026","0.7565877138112026","0.7561111190304953","0.7561111190304953","0.7561111190304953","0.7562472546359327","0.7562472546359327","0.7562472546359327","0.7564579772839185","0.7564579772839185","0.7564579772839185","0.756026518126336","0.756026518126336","0.756026518126336","0.7561434071809462","0.7561434071809462","0.7561434071809462","0.755983066801687","0.755983066801687","0.755983066801687","0.7561180665088646","0.7561180665088646","0.7561180665088646","0.7559422752325637","0.7559422752325637","0.7559422752325637","0.7562942804095767","0.7562942804095767","0.7562942804095767"
"316","0.7562561295241991","0.7562561295241991","0.7562561295241991","0.7566487344742696","0.7566487344742696","0.7566487344742696","0.7562736305611156","0.7562736305611156","0.7562736305611156","0.7563140157751204","0.7563140157751204","0.7563140157751204","0.7564271787973688","0.7564271787973688","0.7564271787973688","0.7560550655971541","0.7560550655971541","0.7560550655971541","0.7561689264075195","0.7561689264075195","0.7561689264075195","0.7559631961494633","0.7559631961494633","0.7559631961494633","0.7561750766730583","0.7561750766730583","0.7561750766730583","0.7559747890800953","0.7559747890800953","0.7559747890800953","0.7562527135050451","0.7562527135050451","0.7562527135050451"
"317","0.7562781592226434","0.7562781592226434","0.7562781592226434","0.7566694133796018","0.7566694133796018","0.7566694133796018","0.7562476859831527","0.7562476859831527","0.7562476859831527","0.7563123069721945","0.7563123069721945","0.7563123069721945","0.7564732180770645","0.7564732180770645","0.7564732180770645","0.7560022013782","0.7560022013782","0.7560022013782","0.7562464568348951","0.7562464568348951","0.7562464568348951","0.7559446726655823","0.7559446726655823","0.7559446726655823","0.7561751887451041","0.7561751887451041","0.7561751887451041","0.7560441314061582","0.7560441314061582","0.7560441314061582","0.7562659899145133","0.7562659899145133","0.7562659899145133"
"318","0.7563368114688757","0.7563368114688757","0.7563368114688757","0.7567194194768606","0.7567194194768606","0.7567194194768606","0.7563547276423127","0.7563547276423127","0.7563547276423127","0.7563719319097618","0.7563719319097618","0.7563719319097618","0.7565343068676652","0.7565343068676652","0.7565343068676652","0.7560371435351143","0.7560371435351143","0.7560371435351143","0.7562682859444978","0.7562682859444978","0.7562682859444978","0.755999173307765","0.755999173307765","0.755999173307765","0.7562427872484107","0.7562427872484107","0.7562427872484107","0.7560914869125319","0.7560914869125319","0.7560914869125319","0.7562725344371759","0.7562725344371759","0.7562725344371759"
"319","0.7564107803571176","0.7564107803571176","0.7564107803571176","0.7567583047937737","0.7567583047937737","0.7567583047937737","0.7563814169221473","0.7563814169221473","0.7563814169221473","0.7563738811099868","0.7563738811099868","0.7563738811099868","0.7565169218460072","0.7565169218460072","0.7565169218460072","0.756037326360322","0.756037326360322","0.756037326360322","0.75622852155908","0.75622852155908","0.75622852155908","0.7560286925523586","0.7560286925523586","0.7560286925523586","0.7562029981142493","0.7562029981142493","0.7562029981142493","0.7560374642979557","0.7560374642979557","0.7560374642979557","0.7562660430352238","0.7562660430352238","0.7562660430352238"
"320","0.7563758048801233","0.7563758048801233","0.7563758048801233","0.7567146206121549","0.7567146206121549","0.7567146206121549","0.7563410028298757","0.7563410028298757","0.7563410028298757","0.7563778817139011","0.7563778817139011","0.7563778817139011","0.7565042065803672","0.7565042065803672","0.7565042065803672","0.7560454339044949","0.7560454339044949","0.7560454339044949","0.7562203914088569","0.7562203914088569","0.7562203914088569","0.7560504925123746","0.7560504925123746","0.7560504925123746","0.7561900220350967","0.7561900220350967","0.7561900220350967","0.7560120523443886","0.7560120523443886","0.7560120523443886","0.7563321219732622","0.7563321219732622","0.7563321219732622"
"321","0.7563368496736017","0.7563368496736017","0.7563368496736017","0.7566660796989652","0.7566660796989652","0.7566660796989652","0.7564488394957587","0.7564488394957587","0.7564488394957587","0.7563781428206838","0.7563781428206838","0.7563781428206838","0.7565017996891025","0.7565017996891025","0.7565017996891025","0.7560505064689323","0.7560505064689323","0.7560505064689323","0.7562088278090578","0.7562088278090578","0.7562088278090578","0.7561222513828534","0.7561222513828534","0.7561222513828534","0.7561867801125833","0.7561867801125833","0.7561867801125833","0.7560558435181968","0.7560558435181968","0.7560558435181968","0.7564018967822946","0.7564018967822946","0.7564018967822946"
"322","0.7563349956604383","0.7563349956604383","0.7563349956604383","0.7566726085114793","0.7566726085114793","0.7566726085114793","0.7564228971484281","0.7564228971484281","0.7564228971484281","0.7563075181127161","0.7563075181127161","0.7563075181127161","0.7564903214482444","0.7564903214482444","0.7564903214482444","0.7560802287539201","0.7560802287539201","0.7560802287539201","0.7562305833755716","0.7562305833755716","0.7562305833755716","0.7561289542798558","0.7561289542798558","0.7561289542798558","0.7562725176167295","0.7562725176167295","0.7562725176167295","0.7561142067086887","0.7561142067086887","0.7561142067086887","0.756359580808156","0.756359580808156","0.756359580808156"
"323","0.7563562769687384","0.7563562769687384","0.7563562769687384","0.7567143934750143","0.7567143934750143","0.7567143934750143","0.7564313053984667","0.7564313053984667","0.7564313053984667","0.7563575200931923","0.7563575200931923","0.7563575200931923","0.7565969296810233","0.7565969296810233","0.7565969296810233","0.7561280518977186","0.7561280518977186","0.7561280518977186","0.756251026696188","0.756251026696188","0.756251026696188","0.756113851038109","0.756113851038109","0.756113851038109","0.756310435793603","0.756310435793603","0.756310435793603","0.7562097376926517","0.7562097376926517","0.7562097376926517","0.7564630250014582","0.7564630250014582","0.7564630250014582"
"324","0.7564028565735832","0.7564028565735832","0.7564028565735832","0.756672499619406","0.756672499619406","0.756672499619406","0.7564497598390664","0.7564497598390664","0.7564497598390664","0.7563701129526892","0.7563701129526892","0.7563701129526892","0.7566232432367485","0.7566232432367485","0.7566232432367485","0.7562054127128914","0.7562054127128914","0.7562054127128914","0.7563000412566189","0.7563000412566189","0.7563000412566189","0.7561214282597638","0.7561214282597638","0.7561214282597638","0.7562897584651147","0.7562897584651147","0.7562897584651147","0.7562326334195698","0.7562326334195698","0.7562326334195698","0.7564014530101942","0.7564014530101942","0.7564014530101942"
"325","0.7563946907944658","0.7563946907944658","0.7563946907944658","0.7566727386034168","0.7566727386034168","0.7566727386034168","0.756502531135875","0.756502531135875","0.756502531135875","0.7563634039583702","0.7563634039583702","0.7563634039583702","0.7566125778046108","0.7566125778046108","0.7566125778046108","0.7562885860594731","0.7562885860594731","0.7562885860594731","0.7563176869943753","0.7563176869943753","0.7563176869943753","0.7561686971855338","0.7561686971855338","0.7561686971855338","0.7562519289409557","0.7562519289409557","0.7562519289409557","0.7562225956563438","0.7562225956563438","0.7562225956563438","0.7563925384004768","0.7563925384004768","0.7563925384004768"
"326","0.7564070002132576","0.7564070002132576","0.7564070002132576","0.7566842361992668","0.7566842361992668","0.7566842361992668","0.7564911518414685","0.7564911518414685","0.7564911518414685","0.7564148134665002","0.7564148134665002","0.7564148134665002","0.7566350656069504","0.7566350656069504","0.7566350656069504","0.7562556474618255","0.7562556474618255","0.7562556474618255","0.756337273026786","0.756337273026786","0.756337273026786","0.7562622546954408","0.7562622546954408","0.7562622546954408","0.7562890123499075","0.7562890123499075","0.7562890123499075","0.7562864621500719","0.7562864621500719","0.7562864621500719","0.7564184340566023","0.7564184340566023","0.7564184340566023"
"327","0.7564156148133431","0.7564156148133431","0.7564156148133431","0.7566728864953652","0.7566728864953652","0.7566728864953652","0.7564916454024815","0.7564916454024815","0.7564916454024815","0.7564228017133519","0.7564228017133519","0.7564228017133519","0.7566656780225047","0.7566656780225047","0.7566656780225047","0.7562573595409546","0.7562573595409546","0.7562573595409546","0.7563332007968715","0.7563332007968715","0.7563332007968715","0.7562525226377212","0.7562525226377212","0.7562525226377212","0.7564263991657488","0.7564263991657488","0.7564263991657488","0.7562628495662022","0.7562628495662022","0.7562628495662022","0.7564647503246287","0.7564647503246287","0.7564647503246287"
"328","0.7564241363179082","0.7564241363179082","0.7564241363179082","0.7567096679768965","0.7567096679768965","0.7567096679768965","0.7563924276984932","0.7563924276984932","0.7563924276984932","0.7564588147378029","0.7564588147378029","0.7564588147378029","0.7566867958160273","0.7566867958160273","0.7566867958160273","0.7562183531217441","0.7562183531217441","0.7562183531217441","0.7563537170053347","0.7563537170053347","0.7563537170053347","0.756284130461762","0.756284130461762","0.756284130461762","0.7564064348702554","0.7564064348702554","0.7564064348702554","0.7562929348043552","0.7562929348043552","0.7562929348043552","0.7564439413562363","0.7564439413562363","0.7564439413562363"
"329","0.756399309371185","0.756399309371185","0.756399309371185","0.7567514414688665","0.7567514414688665","0.7567514414688665","0.7564037437026567","0.7564037437026567","0.7564037437026567","0.7564939575934242","0.7564939575934242","0.7564939575934242","0.7566721945732313","0.7566721945732313","0.7566721945732313","0.7562145496033202","0.7562145496033202","0.7562145496033202","0.7563710781164458","0.7563710781164458","0.7563710781164458","0.7563233154465648","0.7563233154465648","0.7563233154465648","0.7564679838702889","0.7564679838702889","0.7564679838702889","0.7563495558775075","0.7563495558775075","0.7563495558775075","0.7564401097046107","0.7564401097046107","0.7564401097046107"
"330","0.7564328196901625","0.7564328196901625","0.7564328196901625","0.7567389955662595","0.7567389955662595","0.7567389955662595","0.7564499885278344","0.7564499885278344","0.7564499885278344","0.7565442410446365","0.7565442410446365","0.7565442410446365","0.7566525470788078","0.7566525470788078","0.7566525470788078","0.7561977726174063","0.7561977726174063","0.7561977726174063","0.7564349379474264","0.7564349379474264","0.7564349379474264","0.7562893297880457","0.7562893297880457","0.7562893297880457","0.7565164528205237","0.7565164528205237","0.7565164528205237","0.7563842907673235","0.7563842907673235","0.7563842907673235","0.756462205661056","0.756462205661056","0.756462205661056"
"331","0.7564122603112409","0.7564122603112409","0.7564122603112409","0.7567939609731226","0.7567939609731226","0.7567939609731226","0.7565112629441739","0.7565112629441739","0.7565112629441739","0.7565625599628936","0.7565625599628936","0.7565625599628936","0.7566660243240487","0.7566660243240487","0.7566660243240487","0.7561324364261008","0.7561324364261008","0.7561324364261008","0.7563652824170312","0.7563652824170312","0.7563652824170312","0.7563168889688525","0.7563168889688525","0.7563168889688525","0.7565443023627175","0.7565443023627175","0.7565443023627175","0.7563467007100854","0.7563467007100854","0.7563467007100854","0.756518708621561","0.756518708621561","0.756518708621561"
"332","0.7565392691959502","0.7565392691959502","0.7565392691959502","0.7569143192074304","0.7569143192074304","0.7569143192074304","0.7565798160474477","0.7565798160474477","0.7565798160474477","0.7564952971879656","0.7564952971879656","0.7564952971879656","0.7566949619839699","0.7566949619839699","0.7566949619839699","0.7561094355761377","0.7561094355761377","0.7561094355761377","0.7564330249886436","0.7564330249886436","0.7564330249886436","0.756327587474297","0.756327587474297","0.756327587474297","0.7565535231721656","0.7565535231721656","0.7565535231721656","0.7562931412698836","0.7562931412698836","0.7562931412698836","0.7565555551344587","0.7565555551344587","0.7565555551344587"
"333","0.7565826139079572","0.7565826139079572","0.7565826139079572","0.7568731871612294","0.7568731871612294","0.7568731871612294","0.7565854279386938","0.7565854279386938","0.7565854279386938","0.7565102112022133","0.7565102112022133","0.7565102112022133","0.7567372565756306","0.7567372565756306","0.7567372565756306","0.7561981942658154","0.7561981942658154","0.7561981942658154","0.756475943462003","0.756475943462003","0.756475943462003","0.7562840100605053","0.7562840100605053","0.7562840100605053","0.7564966220274845","0.7564966220274845","0.7564966220274845","0.7563905219315025","0.7563905219315025","0.7563905219315025","0.7565827439532629","0.7565827439532629","0.7565827439532629"
"334","0.7565445670258215","0.7565445670258215","0.7565445670258215","0.7569518543382419","0.7569518543382419","0.7569518543382419","0.7566631674238727","0.7566631674238727","0.7566631674238727","0.756525728548506","0.756525728548506","0.756525728548506","0.7567458648973118","0.7567458648973118","0.7567458648973118","0.7562014664786711","0.7562014664786711","0.7562014664786711","0.7565205857066241","0.7565205857066241","0.7565205857066241","0.7563358334152127","0.7563358334152127","0.7563358334152127","0.7565079683697511","0.7565079683697511","0.7565079683697511","0.7564525570684274","0.7564525570684274","0.7564525570684274","0.7566318068379836","0.7566318068379836","0.7566318068379836"
"335","0.7565456802155569","0.7565456802155569","0.7565456802155569","0.7569593553705128","0.7569593553705128","0.7569593553705128","0.7566611220272421","0.7566611220272421","0.7566611220272421","0.756523460878551","0.756523460878551","0.756523460878551","0.7567594312094681","0.7567594312094681","0.7567594312094681","0.7562424371469901","0.7562424371469901","0.7562424371469901","0.7565959868882474","0.7565959868882474","0.7565959868882474","0.7564277732160197","0.7564277732160197","0.7564277732160197","0.7565117293078218","0.7565117293078218","0.7565117293078218","0.7563658335466911","0.7563658335466911","0.7563658335466911","0.7566251960943435","0.7566251960943435","0.7566251960943435"
"336","0.7565284717498483","0.7565284717498483","0.7565284717498483","0.7570213436653513","0.7570213436653513","0.7570213436653513","0.7567215750474474","0.7567215750474474","0.7567215750474474","0.7565894651541846","0.7565894651541846","0.7565894651541846","0.7567639606387763","0.7567639606387763","0.7567639606387763","0.7562583672401177","0.7562583672401177","0.7562583672401177","0.7565502523883783","0.7565502523883783","0.7565502523883783","0.7563976996230815","0.7563976996230815","0.7563976996230815","0.7565614663555701","0.7565614663555701","0.7565614663555701","0.7564984072745627","0.7564984072745627","0.7564984072745627","0.7566050051809997","0.7566050051809997","0.7566050051809997"
"337","0.7565608403990687","0.7565608403990687","0.7565608403990687","0.7570312897005992","0.7570312897005992","0.7570312897005992","0.7566733315932627","0.7566733315932627","0.7566733315932627","0.7565889778960909","0.7565889778960909","0.7565889778960909","0.7567956721253265","0.7567956721253265","0.7567956721253265","0.7562935318435936","0.7562935318435936","0.7562935318435936","0.7566020127827074","0.7566020127827074","0.7566020127827074","0.7564308007665574","0.7564308007665574","0.7564308007665574","0.7565538716343833","0.7565538716343833","0.7565538716343833","0.7565378662176764","0.7565378662176764","0.7565378662176764","0.7566371216435249","0.7566371216435249","0.7566371216435249"
"338","0.7565082848355605","0.7565082848355605","0.7565082848355605","0.7570160969516921","0.7570160969516921","0.7570160969516921","0.7567243004492862","0.7567243004492862","0.7567243004492862","0.756578696044609","0.756578696044609","0.756578696044609","0.7567629856190549","0.7567629856190549","0.7567629856190549","0.7563570713986679","0.7563570713986679","0.7563570713986679","0.756560083840305","0.756560083840305","0.756560083840305","0.7564999298566512","0.7564999298566512","0.7564999298566512","0.756611924514456","0.756611924514456","0.756611924514456","0.7565811391521625","0.7565811391521625","0.7565811391521625","0.7566819936077985","0.7566819936077985","0.7566819936077985"
"339","0.7565922466300345","0.7565922466300345","0.7565922466300345","0.7569800339374009","0.7569800339374009","0.7569800339374009","0.7566762943263605","0.7566762943263605","0.7566762943263605","0.7565632620381951","0.7565632620381951","0.7565632620381951","0.7568099832693672","0.7568099832693672","0.7568099832693672","0.7563373041644618","0.7563373041644618","0.7563373041644618","0.7565502259624662","0.7565502259624662","0.7565502259624662","0.7564610676177744","0.7564610676177744","0.7564610676177744","0.7566726178293558","0.7566726178293558","0.7566726178293558","0.7566260315064293","0.7566260315064293","0.7566260315064293","0.7566549613099215","0.7566549613099215","0.7566549613099215"
"340","0.7565558803977848","0.7565558803977848","0.7565558803977848","0.7569801470238186","0.7569801470238186","0.7569801470238186","0.7567007183777399","0.7567007183777399","0.7567007183777399","0.7566218830206916","0.7566218830206916","0.7566218830206916","0.7567687559157409","0.7567687559157409","0.7567687559157409","0.756366527226175","0.756366527226175","0.756366527226175","0.7565792300182921","0.7565792300182921","0.7565792300182921","0.75650198000947","0.75650198000947","0.75650198000947","0.7566672245277533","0.7566672245277533","0.7566672245277533","0.7566315973481772","0.7566315973481772","0.7566315973481772","0.7566743590202422","0.7566743590202422","0.7566743590202422"
"341","0.7565692351471099","0.7565692351471099","0.7565692351471099","0.7570020424998662","0.7570020424998662","0.7570020424998662","0.7567208162001507","0.7567208162001507","0.7567208162001507","0.7566517873821127","0.7566517873821127","0.7566517873821127","0.7567702933035994","0.7567702933035994","0.7567702933035994","0.7564413818326808","0.7564413818326808","0.7564413818326808","0.7565095135598328","0.7565095135598328","0.7565095135598328","0.7565010432063467","0.7565010432063467","0.7565010432063467","0.7566242835782779","0.7566242835782779","0.7566242835782779","0.7566839952478599","0.7566839952478599","0.7566839952478599","0.7566760980819129","0.7566760980819129","0.7566760980819129"
"342","0.7565943856423576","0.7565943856423576","0.7565943856423576","0.7570713137412146","0.7570713137412146","0.7570713137412146","0.7567381518065641","0.7567381518065641","0.7567381518065641","0.7567293820824811","0.7567293820824811","0.7567293820824811","0.7567422558289697","0.7567422558289697","0.7567422558289697","0.7565045599188108","0.7565045599188108","0.7565045599188108","0.75658192960007","0.75658192960007","0.75658192960007","0.756566716852482","0.756566716852482","0.756566716852482","0.7566511074910229","0.7566511074910229","0.7566511074910229","0.7566170726883636","0.7566170726883636","0.7566170726883636","0.756657337072495","0.756657337072495","0.756657337072495"
"343","0.7566100729422359","0.7566100729422359","0.7566100729422359","0.7570806258007126","0.7570806258007126","0.7570806258007126","0.7566985217293087","0.7566985217293087","0.7566985217293087","0.7567305541873683","0.7567305541873683","0.7567305541873683","0.7567834144182431","0.7567834144182431","0.7567834144182431","0.7565557284505958","0.7565557284505958","0.7565557284505958","0.7566251180150738","0.7566251180150738","0.7566251180150738","0.7565892787832175","0.7565892787832175","0.7565892787832175","0.7567223776889683","0.7567223776889683","0.7567223776889683","0.7566626687692846","0.7566626687692846","0.7566626687692846","0.7566877544673942","0.7566877544673942","0.7566877544673942"
"344","0.7566330725524155","0.7566330725524155","0.7566330725524155","0.7570566520963984","0.7570566520963984","0.7570566520963984","0.756647431911783","0.756647431911783","0.756647431911783","0.7566875903438234","0.7566875903438234","0.7566875903438234","0.7568561748114838","0.7568561748114838","0.7568561748114838","0.7566116124534151","0.7566116124534151","0.7566116124534151","0.7566097334990262","0.7566097334990262","0.7566097334990262","0.7566020500904845","0.7566020500904845","0.7566020500904845","0.7567335318355521","0.7567335318355521","0.7567335318355521","0.7566415845082844","0.7566415845082844","0.7566415845082844","0.756700051417866","0.756700051417866","0.756700051417866"
"345","0.7565957785339238","0.7565957785339238","0.7565957785339238","0.7570852942726423","0.7570852942726423","0.7570852942726423","0.7567103094722992","0.7567103094722992","0.7567103094722992","0.7567668387905768","0.7567668387905768","0.7567668387905768","0.756883615963383","0.756883615963383","0.756883615963383","0.7565591351345018","0.7565591351345018","0.7565591351345018","0.7566538764592934","0.7566538764592934","0.7566538764592934","0.7565722288060593","0.7565722288060593","0.7565722288060593","0.7567246103836471","0.7567246103836471","0.7567246103836471","0.7567320058403817","0.7567320058403817","0.7567320058403817","0.756653642124245","0.756653642124245","0.756653642124245"
"346","0.756560015111621","0.756560015111621","0.756560015111621","0.7570463552764048","0.7570463552764048","0.7570463552764048","0.7566587254630646","0.7566587254630646","0.7566587254630646","0.7568340119268984","0.7568340119268984","0.7568340119268984","0.7568630957917722","0.7568630957917722","0.7568630957917722","0.7565686715779777","0.7565686715779777","0.7565686715779777","0.7566771818583423","0.7566771818583423","0.7566771818583423","0.7566106844073925","0.7566106844073925","0.7566106844073925","0.7567821856728402","0.7567821856728402","0.7567821856728402","0.7566913322820535","0.7566913322820535","0.7566913322820535","0.7566884664175252","0.7566884664175252","0.7566884664175252"
"347","0.7565983731606565","0.7565983731606565","0.7565983731606565","0.7570882182090027","0.7570882182090027","0.7570882182090027","0.7567367486427783","0.7567367486427783","0.7567367486427783","0.7568017376952575","0.7568017376952575","0.7568017376952575","0.7568633570824439","0.7568633570824439","0.7568633570824439","0.756600177690621","0.756600177690621","0.756600177690621","0.7566695036793613","0.7566695036793613","0.7566695036793613","0.7566010909003715","0.7566010909003715","0.7566010909003715","0.7567597739210996","0.7567597739210996","0.7567597739210996","0.7567111834941426","0.7567111834941426","0.7567111834941426","0.7566897895656924","0.7566897895656924","0.7566897895656924"
"348","0.7566062153881057","0.7566062153881057","0.7566062153881057","0.7570831668688478","0.7570831668688478","0.7570831668688478","0.7567394428597111","0.7567394428597111","0.7567394428597111","0.7568241911315151","0.7568241911315151","0.7568241911315151","0.7569475686214645","0.7569475686214645","0.7569475686214645","0.7566266363156957","0.7566266363156957","0.7566266363156957","0.7566894304009942","0.7566894304009942","0.7566894304009942","0.7565581694850007","0.7565581694850007","0.7565581694850007","0.7568816253217188","0.7568816253217188","0.7568816253217188","0.7567584298939105","0.7567584298939105","0.7567584298939105","0.7567242192619262","0.7567242192619262","0.7567242192619262"
"349","0.7566376093662728","0.7566376093662728","0.7566376093662728","0.7571152004139731","0.7571152004139731","0.7571152004139731","0.7567353489144405","0.7567353489144405","0.7567353489144405","0.7567914040276428","0.7567914040276428","0.7567914040276428","0.7569813211890477","0.7569813211890477","0.7569813211890477","0.7565796187766549","0.7565796187766549","0.7565796187766549","0.7566743760218813","0.7566743760218813","0.7566743760218813","0.7565986629624584","0.7565986629624584","0.7565986629624584","0.756849974294006","0.756849974294006","0.756849974294006","0.7567229825702895","0.7567229825702895","0.7567229825702895","0.756758734530902","0.756758734530902","0.756758734530902"
"350","0.756668556821999","0.756668556821999","0.756668556821999","0.7570978841142103","0.7570978841142103","0.7570978841142103","0.7567743909216426","0.7567743909216426","0.7567743909216426","0.7567792720250688","0.7567792720250688","0.7567792720250688","0.7570291659066852","0.7570291659066852","0.7570291659066852","0.7565679741563301","0.7565679741563301","0.7565679741563301","0.7567302887741651","0.7567302887741651","0.7567302887741651","0.756635216269168","0.756635216269168","0.756635216269168","0.7568605051372809","0.7568605051372809","0.7568605051372809","0.7567271158273834","0.7567271158273834","0.7567271158273834","0.7567343854074551","0.7567343854074551","0.7567343854074551"
"351","0.7566908435617115","0.7566908435617115","0.7566908435617115","0.7571741426140041","0.7571741426140041","0.7571741426140041","0.7567597931972477","0.7567597931972477","0.7567597931972477","0.7567484772984302","0.7567484772984302","0.7567484772984302","0.7570710444717645","0.7570710444717645","0.7570710444717645","0.7566110971652608","0.7566110971652608","0.7566110971652608","0.7567349986372963","0.7567349986372963","0.7567349986372963","0.7566393288464054","0.7566393288464054","0.7566393288464054","0.7568544365477908","0.7568544365477908","0.7568544365477908","0.7567874581165621","0.7567874581165621","0.7567874581165621","0.7567697773988283","0.7567697773988283","0.7567697773988283"
"352","0.7566650318396408","0.7566650318396408","0.7566650318396408","0.7572111443015274","0.7572111443015274","0.7572111443015274","0.7568070016666015","0.7568070016666015","0.7568070016666015","0.7567359765061935","0.7567359765061935","0.7567359765061935","0.7571077134035462","0.7571077134035462","0.7571077134035462","0.756621683100109","0.756621683100109","0.756621683100109","0.756776867002694","0.756776867002694","0.756776867002694","0.756721441937005","0.756721441937005","0.756721441937005","0.7568974808793458","0.7568974808793458","0.7568974808793458","0.7567774007865736","0.7567774007865736","0.7567774007865736","0.7568371118678814","0.7568371118678814","0.7568371118678814"
"353","0.7567075044597369","0.7567075044597369","0.7567075044597369","0.7571538396323522","0.7571538396323522","0.7571538396323522","0.7568047317469311","0.7568047317469311","0.7568047317469311","0.7567550425652191","0.7567550425652191","0.7567550425652191","0.7571164745670159","0.7571164745670159","0.7571164745670159","0.7565536486253439","0.7565536486253439","0.7565536486253439","0.7568025789379802","0.7568025789379802","0.7568025789379802","0.7567446038642581","0.7567446038642581","0.7567446038642581","0.7568883707059442","0.7568883707059442","0.7568883707059442","0.7568037095901087","0.7568037095901087","0.7568037095901087","0.7568778799801071","0.7568778799801071","0.7568778799801071"
"354","0.756692393565693","0.756692393565693","0.756692393565693","0.757226426659118","0.757226426659118","0.757226426659118","0.7568040309403008","0.7568040309403008","0.7568040309403008","0.7568065148455908","0.7568065148455908","0.7568065148455908","0.7570758664449723","0.7570758664449723","0.7570758664449723","0.7565608944985015","0.7565608944985015","0.7565608944985015","0.7567594508441879","0.7567594508441879","0.7567594508441879","0.7567568111507147","0.7567568111507147","0.7567568111507147","0.7567992785625451","0.7567992785625451","0.7567992785625451","0.7567983364069674","0.7567983364069674","0.7567983364069674","0.7569156181790401","0.7569156181790401","0.7569156181790401"
"355","0.7565869844050722","0.7565869844050722","0.7565869844050722","0.7572233342383216","0.7572233342383216","0.7572233342383216","0.7568354217567891","0.7568354217567891","0.7568354217567891","0.7568323474705345","0.7568323474705345","0.7568323474705345","0.7571579720579911","0.7571579720579911","0.7571579720579911","0.75656787810094","0.75656787810094","0.75656787810094","0.7568696339497422","0.7568696339497422","0.7568696339497422","0.7567394930412924","0.7567394930412924","0.7567394930412924","0.7568710763209477","0.7568710763209477","0.7568710763209477","0.7568458835467358","0.7568458835467358","0.7568458835467358","0.7569218029940842","0.7569218029940842","0.7569218029940842"
"356","0.7567155281276675","0.7567155281276675","0.7567155281276675","0.7572537169083238","0.7572537169083238","0.7572537169083238","0.7568623492657934","0.7568623492657934","0.7568623492657934","0.7567968918260823","0.7567968918260823","0.7567968918260823","0.7572013931325045","0.7572013931325045","0.7572013931325045","0.7565479670607833","0.7565479670607833","0.7565479670607833","0.7568764526281608","0.7568764526281608","0.7568764526281608","0.7566297561363168","0.7566297561363168","0.7566297561363168","0.7569170068802002","0.7569170068802002","0.7569170068802002","0.756874127680475","0.756874127680475","0.756874127680475","0.756940821249139","0.756940821249139","0.756940821249139"
"357","0.7567717513962874","0.7567717513962874","0.7567717513962874","0.7572940372986902","0.7572940372986902","0.7572940372986902","0.7568671065764695","0.7568671065764695","0.7568671065764695","0.7567428823889545","0.7567428823889545","0.7567428823889545","0.7572162528018622","0.7572162528018622","0.7572162528018622","0.7565627961459124","0.7565627961459124","0.7565627961459124","0.7568846090005467","0.7568846090005467","0.7568846090005467","0.7566411024578349","0.7566411024578349","0.7566411024578349","0.756914713746426","0.756914713746426","0.756914713746426","0.7568694878566311","0.7568694878566311","0.7568694878566311","0.7569421161072452","0.7569421161072452","0.7569421161072452"
"358","0.7567731685285117","0.7567731685285117","0.7567731685285117","0.7572845717112386","0.7572845717112386","0.7572845717112386","0.7568375033782694","0.7568375033782694","0.7568375033782694","0.7567482214410011","0.7567482214410011","0.7567482214410011","0.7572447573122408","0.7572447573122408","0.7572447573122408","0.7565558120195848","0.7565558120195848","0.7565558120195848","0.7568851060245148","0.7568851060245148","0.7568851060245148","0.7566611178694408","0.7566611178694408","0.7566611178694408","0.7569587068487474","0.7569587068487474","0.7569587068487474","0.7568566137793333","0.7568566137793333","0.7568566137793333","0.7568937238339993","0.7568937238339993","0.7568937238339993"
