"Step","bumbling-sweep-11 - Average Weighted Test Accuracy","bumbling-sweep-11 - Average Weighted Test Accuracy__MIN","bumbling-sweep-11 - Average Weighted Test Accuracy__MAX","exalted-sweep-10 - Average Weighted Test Accuracy","exalted-sweep-10 - Average Weighted Test Accuracy__MIN","exalted-sweep-10 - Average Weighted Test Accuracy__MAX","vivid-sweep-9 - Average Weighted Test Accuracy","vivid-sweep-9 - Average Weighted Test Accuracy__MIN","vivid-sweep-9 - Average Weighted Test Accuracy__MAX","crimson-sweep-8 - Average Weighted Test Accuracy","crimson-sweep-8 - Average Weighted Test Accuracy__MIN","crimson-sweep-8 - Average Weighted Test Accuracy__MAX","sparkling-sweep-7 - Average Weighted Test Accuracy","sparkling-sweep-7 - Average Weighted Test Accuracy__MIN","sparkling-sweep-7 - Average Weighted Test Accuracy__MAX","brisk-sweep-6 - Average Weighted Test Accuracy","brisk-sweep-6 - Average Weighted Test Accuracy__MIN","brisk-sweep-6 - Average Weighted Test Accuracy__MAX","lunar-sweep-5 - Average Weighted Test Accuracy","lunar-sweep-5 - Average Weighted Test Accuracy__MIN","lunar-sweep-5 - Average Weighted Test Accuracy__MAX","clean-sweep-4 - Average Weighted Test Accuracy","clean-sweep-4 - Average Weighted Test Accuracy__MIN","clean-sweep-4 - Average Weighted Test Accuracy__MAX","graceful-sweep-2 - Average Weighted Test Accuracy","graceful-sweep-2 - Average Weighted Test Accuracy__MIN","graceful-sweep-2 - Average Weighted Test Accuracy__MAX","fluent-sweep-3 - Average Weighted Test Accuracy","fluent-sweep-3 - Average Weighted Test Accuracy__MIN","fluent-sweep-3 - Average Weighted Test Accuracy__MAX","winter-sweep-1 - Average Weighted Test Accuracy","winter-sweep-1 - Average Weighted Test Accuracy__MIN","winter-sweep-1 - Average Weighted Test Accuracy__MAX"
"40","0.47657904689863845","0.47657904689863845","0.47657904689863845","0.4776664145234493","0.4776664145234493","0.4776664145234493","0.4781037254160363","0.4781037254160363","0.4781037254160363","0.4762031959152799","0.4762031959152799","0.4762031959152799","0.4769218040847201","0.4769218040847201","0.4769218040847201","0.47830228819969745","0.47830228819969745","0.47830228819969745","0.4767917927382753","0.4767917927382753","0.4767917927382753","0.4748439863842663","0.4748439863842663","0.4748439863842663","0.4758533472012103","0.4758533472012103","0.4758533472012103","0.47834010968229956","0.47834010968229956","0.47834010968229956","0.4765034039334342","0.4765034039334342","0.4765034039334342"
"41","0.4775694969742814","0.4775694969742814","0.4775694969742814","0.4782266452344932","0.4782266452344932","0.4782266452344932","0.4791249054462935","0.4791249054462935","0.4791249054462935","0.47714164145234494","0.47714164145234494","0.47714164145234494","0.4776711422087746","0.4776711422087746","0.4776711422087746","0.4791556354009077","0.4791556354009077","0.4791556354009077","0.4781982791225416","0.4781982791225416","0.4781982791225416","0.4764301248108926","0.4764301248108926","0.4764301248108926","0.47690762102874434","0.47690762102874434","0.47690762102874434","0.4791840015128593","0.4791840015128593","0.4791840015128593","0.4777893343419062","0.4777893343419062","0.4777893343419062"
"42","0.4785055786686838","0.4785055786686838","0.4785055786686838","0.4793896558245083","0.4793896558245083","0.4793896558245083","0.47970641074130105","0.47970641074130105","0.47970641074130105","0.47798789712556733","0.47798789712556733","0.47798789712556733","0.4790090771558245","0.4790090771558245","0.4790090771558245","0.48011535552193646","0.48011535552193646","0.48011535552193646","0.4789807110438729","0.4789807110438729","0.4789807110438729","0.4772172844175492","0.4772172844175492","0.4772172844175492","0.47838502269288957","0.47838502269288957","0.47838502269288957","0.48002789334341905","0.48002789334341905","0.48002789334341905","0.47872541603630864","0.47872541603630864","0.47872541603630864"
"43","0.4797111384266263","0.4797111384266263","0.4797111384266263","0.48052902798789715","0.48052902798789715","0.48052902798789715","0.4802879160363086","0.4802879160363086","0.4802879160363086","0.47900671331316186","0.47900671331316186","0.47900671331316186","0.4798695158850227","0.4798695158850227","0.4798695158850227","0.48142728819969743","0.48142728819969743","0.48142728819969743","0.4797891452344932","0.4797891452344932","0.4797891452344932","0.47840393343419063","0.47840393343419063","0.47840393343419063","0.4788057866868381","0.4788057866868381","0.4788057866868381","0.4810088880484115","0.4810088880484115","0.4810088880484115","0.4794038388804841","0.4794038388804841","0.4794038388804841"
"44","0.4802430030257186","0.4802430030257186","0.4802430030257186","0.4812121785173979","0.4812121785173979","0.4812121785173979","0.4816447617246596","0.4816447617246596","0.4816447617246596","0.4800137102874433","0.4800137102874433","0.4800137102874433","0.4813232791225416","0.4813232791225416","0.4813232791225416","0.48210807488653556","0.48210807488653556","0.48210807488653556","0.4811672655068079","0.4811672655068079","0.4811672655068079","0.47914145234493194","0.47914145234493194","0.47914145234493194","0.47979860060514373","0.47979860060514373","0.47979860060514373","0.4819024205748865","0.4819024205748865","0.4819024205748865","0.48027609682299544","0.48027609682299544","0.48027609682299544"
"45","0.4815951210287443","0.4815951210287443","0.4815951210287443","0.48229009077155827","0.48229009077155827","0.48229009077155827","0.482330276096823","0.482330276096823","0.482330276096823","0.4807441376701967","0.4807441376701967","0.4807441376701967","0.48210807488653556","0.48210807488653556","0.48210807488653556","0.4832001701966717","0.4832001701966717","0.4832001701966717","0.4817629538577912","0.4817629538577912","0.4817629538577912","0.4799451588502269","0.4799451588502269","0.4799451588502269","0.48077013993948564","0.48077013993948564","0.48077013993948564","0.4832427193645991","0.4832427193645991","0.4832427193645991","0.4811649016641452","0.4811649016641452","0.4811649016641452"
"46","0.48253120272314676","0.48253120272314676","0.48253120272314676","0.4827250378214826","0.4827250378214826","0.4827250378214826","0.48315998487140693","0.48315998487140693","0.48315998487140693","0.4817251323751891","0.4817251323751891","0.4817251323751891","0.48290468986384266","0.48290468986384266","0.48290468986384266","0.48398023827534037","0.48398023827534037","0.48398023827534037","0.4827983169440242","0.4827983169440242","0.4827983169440242","0.4811743570347958","0.4811743570347958","0.4811743570347958","0.48185987140695913","0.48185987140695913","0.48185987140695913","0.48356183812405445","0.48356183812405445","0.48356183812405445","0.4821789901664145","0.4821789901664145","0.4821789901664145"
"47","0.4832214447806354","0.4832214447806354","0.4832214447806354","0.4838194969742814","0.4838194969742814","0.4838194969742814","0.48415752647503785","0.48415752647503785","0.48415752647503785","0.48269194402420573","0.48269194402420573","0.48269194402420573","0.48384786308623295","0.48384786308623295","0.48384786308623295","0.48448137291981846","0.48448137291981846","0.48448137291981846","0.483866773827534","0.483866773827534","0.483866773827534","0.48173458774583966","0.48173458774583966","0.48173458774583966","0.4829377836611195","0.4829377836611195","0.4829377836611195","0.48428990166414526","0.48428990166414526","0.48428990166414526","0.48313871028744326","0.48313871028744326","0.48313871028744326"
"48","0.48430408472012104","0.48430408472012104","0.48430408472012104","0.4846586611195159","0.4846586611195159","0.4846586611195159","0.48471302950075645","0.48471302950075645","0.48471302950075645","0.483732034795764","0.483732034795764","0.483732034795764","0.48449082829046897","0.48449082829046897","0.48449082829046897","0.48519761724659605","0.48519761724659605","0.48519761724659605","0.4846586611195159","0.4846586611195159","0.4846586611195159","0.48275813161875947","0.48275813161875947","0.48275813161875947","0.4832663577912254","0.4832663577912254","0.4832663577912254","0.4861289712556732","0.4861289712556732","0.4861289712556732","0.4838691376701967","0.4838691376701967","0.4838691376701967"
"49","0.48477921709531013","0.48477921709531013","0.48477921709531013","0.48520470877458394","0.48520470877458394","0.48520470877458394","0.48603441754916793","0.48603441754916793","0.48603441754916793","0.4838171331316188","0.4838171331316188","0.4838171331316188","0.485133793494705","0.485133793494705","0.485133793494705","0.48630389561270804","0.48630389561270804","0.48630389561270804","0.4853583585476551","0.4853583585476551","0.4853583585476551","0.4835500189107413","0.4835500189107413","0.4835500189107413","0.4846232034795764","0.4846232034795764","0.4846232034795764","0.48648827534039335","0.48648827534039335","0.48648827534039335","0.48444591527987896","0.48444591527987896","0.48444591527987896"
"50","0.4853678139183056","0.4853678139183056","0.4853678139183056","0.4855214636913767","0.4855214636913767","0.4855214636913767","0.4864551815431165","0.4864551815431165","0.4864551815431165","0.4848406770045386","0.4848406770045386","0.4848406770045386","0.4860320537065053","0.4860320537065053","0.4860320537065053","0.4866159228441755","0.4866159228441755","0.4866159228441755","0.48629680408472015","0.48629680408472015","0.48629680408472015","0.48468702723146745","0.48468702723146745","0.48468702723146745","0.48533708396369135","0.48533708396369135","0.48533708396369135","0.48714305975794253","0.48714305975794253","0.48714305975794253","0.4853536308623298","0.4853536308623298","0.4853536308623298"
"51","0.4871170574886536","0.4871170574886536","0.4871170574886536","0.48654264372163386","0.48654264372163386","0.48654264372163386","0.4868877647503782","0.4868877647503782","0.4868877647503782","0.48627080181543114","0.48627080181543114","0.48627080181543114","0.4870768721633888","0.4870768721633888","0.4870768721633888","0.48772929273827537","0.48772929273827537","0.48772929273827537","0.4873061649016641","0.4873061649016641","0.4873061649016641","0.4854836422087746","0.4854836422087746","0.4854836422087746","0.48569402420574886","0.48569402420574886","0.48569402420574886","0.48829188729198186","0.48829188729198186","0.48829188729198186","0.4858736762481089","0.4858736762481089","0.4858736762481089"
"52","0.4876891074130106","0.4876891074130106","0.4876891074130106","0.48724943267776094","0.48724943267776094","0.48724943267776094","0.4878167549167927","0.4878167549167927","0.4878167549167927","0.4866041036308623","0.4866041036308623","0.4866041036308623","0.4873912632375189","0.4873912632375189","0.4873912632375189","0.4885235438729198","0.4885235438729198","0.4885235438729198","0.4874007186081694","0.4874007186081694","0.4874007186081694","0.4863700832072617","0.4863700832072617","0.4863700832072617","0.486927950075643","0.486927950075643","0.486927950075643","0.48836516641452343","0.48836516641452343","0.48836516641452343","0.48682630484114975","0.48682630484114975","0.48682630484114975"
"53","0.4881075075642965","0.4881075075642965","0.4881075075642965","0.4884502647503782","0.4884502647503782","0.4884502647503782","0.48844080937972767","0.48844080937972767","0.48844080937972767","0.4874574508320726","0.4874574508320726","0.4874574508320726","0.4881453290468986","0.4881453290468986","0.4881453290468986","0.48910032148260213","0.48910032148260213","0.48910032148260213","0.48829897881996975","0.48829897881996975","0.48829897881996975","0.4873534417549168","0.4873534417549168","0.4873534417549168","0.4874952723146747","0.4874952723146747","0.4874952723146747","0.4891428706505295","0.4891428706505295","0.4891428706505295","0.4879467662632375","0.4879467662632375","0.4879467662632375"
"54","0.48892066944024204","0.48892066944024204","0.48892066944024204","0.48896558245083205","0.48896558245083205","0.48896558245083205","0.48913105143721636","0.48913105143721636","0.48913105143721636","0.48862046142208776","0.48862046142208776","0.48862046142208776","0.4887504727685325","0.4887504727685325","0.4887504727685325","0.4896463691376702","0.4896463691376702","0.4896463691376702","0.48921851361573376","0.48921851361573376","0.48921851361573376","0.48774347579425115","0.48774347579425115","0.48774347579425115","0.4878734871406959","0.4878734871406959","0.4878734871406959","0.48998439863842663","0.48998439863842663","0.48998439863842663","0.48820442511346446","0.48820442511346446","0.48820442511346446"
"55","0.489383982602118","0.489383982602118","0.489383982602118","0.4896700075642965","0.4896700075642965","0.4896700075642965","0.48996312405446296","0.48996312405446296","0.48996312405446296","0.4890743192133132","0.4890743192133132","0.4890743192133132","0.4894501701966717","0.4894501701966717","0.4894501701966717","0.49039334341906204","0.49039334341906204","0.49039334341906204","0.49006713313161876","0.49006713313161876","0.49006713313161876","0.48858500378214825","0.48858500378214825","0.48858500378214825","0.48880247730711046","0.48880247730711046","0.48880247730711046","0.49078101361573373","0.49078101361573373","0.49078101361573373","0.48928470121028744","0.48928470121028744","0.48928470121028744"
"56","0.4903106089258699","0.4903106089258699","0.4903106089258699","0.49050444402420573","0.49050444402420573","0.49050444402420573","0.4907550113464448","0.4907550113464448","0.4907550113464448","0.4897243759455371","0.4897243759455371","0.4897243759455371","0.49040279878971255","0.49040279878971255","0.49040279878971255","0.4912443267776097","0.4912443267776097","0.4912443267776097","0.49044771180030255","0.49044771180030255","0.49044771180030255","0.4890341338880484","0.4890341338880484","0.4890341338880484","0.4895021747352496","0.4895021747352496","0.4895021747352496","0.4914807110438729","0.4914807110438729","0.4914807110438729","0.48979292738275343","0.48979292738275343","0.48979292738275343"
"57","0.49077155824508323","0.49077155824508323","0.49077155824508323","0.49108122163388807","0.49108122163388807","0.49108122163388807","0.4914499810892587","0.4914499810892587","0.4914499810892587","0.4906840960665658","0.4906840960665658","0.4906840960665658","0.49155635400907716","0.49155635400907716","0.49155635400907716","0.4918021936459909","0.4918021936459909","0.4918021936459909","0.49122068835098337","0.49122068835098337","0.49122068835098337","0.48988984493192134","0.48988984493192134","0.48988984493192134","0.49035788577912254","0.49035788577912254","0.49035788577912254","0.4920574886535552","0.4920574886535552","0.4920574886535552","0.49048080559757945","0.49048080559757945","0.49048080559757945"
"58","0.4916414523449319","0.4916414523449319","0.4916414523449319","0.49201493948562786","0.49201493948562786","0.49201493948562786","0.4922678706505295","0.4922678706505295","0.4922678706505295","0.49067936838124054","0.49067936838124054","0.49067936838124054","0.4917738275340393","0.4917738275340393","0.4917738275340393","0.49220404689863845","0.49220404689863845","0.49220404689863845","0.4914405257186082","0.4914405257186082","0.4914405257186082","0.49076683055975795","0.49076683055975795","0.49076683055975795","0.4908661119515885","0.4908661119515885","0.4908661119515885","0.49303848335854766","0.49303848335854766","0.49303848335854766","0.49133178895612706","0.49133178895612706","0.49133178895612706"
"59","0.4922962367624811","0.4922962367624811","0.4922962367624811","0.4922749621785174","0.4922749621785174","0.4922749621785174","0.49305975794251133","0.49305975794251133","0.49305975794251133","0.49137197428139184","0.49137197428139184","0.49137197428139184","0.49231041981845686","0.49231041981845686","0.49231041981845686","0.49322759077155826","0.49322759077155826","0.49322759077155826","0.49222768532526473","0.49222768532526473","0.49222768532526473","0.49123014372163387","0.49123014372163387","0.49123014372163387","0.4917241868381241","0.4917241868381241","0.4917241868381241","0.493428517397882","0.493428517397882","0.493428517397882","0.4918140128593041","0.4918140128593041","0.4918140128593041"
"60","0.49295811270801815","0.49295811270801815","0.49295811270801815","0.4930668494704992","0.4930668494704992","0.4930668494704992","0.49378782148260214","0.49378782148260214","0.49378782148260214","0.4921898638426626","0.4921898638426626","0.4921898638426626","0.4930408472012103","0.4930408472012103","0.4930408472012103","0.4939154689863843","0.4939154689863843","0.4939154689863843","0.49317795007564297","0.49317795007564297","0.49317795007564297","0.4919629349470499","0.4919629349470499","0.4919629349470499","0.4924498865355522","0.4924498865355522","0.4924498865355522","0.49416367246596066","0.49416367246596066","0.49416367246596066","0.4925562594553706","0.4925562594553706","0.4925562594553706"
