"Step","mild-sweep-11 - Average User Test Accuracy","mild-sweep-11 - Average User Test Accuracy__MIN","mild-sweep-11 - Average User Test Accuracy__MAX","generous-sweep-10 - Average User Test Accuracy","generous-sweep-10 - Average User Test Accuracy__MIN","generous-sweep-10 - Average User Test Accuracy__MAX","misunderstood-sweep-9 - Average User Test Accuracy","misunderstood-sweep-9 - Average User Test Accuracy__MIN","misunderstood-sweep-9 - Average User Test Accuracy__MAX","lilac-sweep-8 - Average User Test Accuracy","lilac-sweep-8 - Average User Test Accuracy__MIN","lilac-sweep-8 - Average User Test Accuracy__MAX","giddy-sweep-7 - Average User Test Accuracy","giddy-sweep-7 - Average User Test Accuracy__MIN","giddy-sweep-7 - Average User Test Accuracy__MAX","hardy-sweep-6 - Average User Test Accuracy","hardy-sweep-6 - Average User Test Accuracy__MIN","hardy-sweep-6 - Average User Test Accuracy__MAX","fiery-sweep-5 - Average User Test Accuracy","fiery-sweep-5 - Average User Test Accuracy__MIN","fiery-sweep-5 - Average User Test Accuracy__MAX","autumn-sweep-4 - Average User Test Accuracy","autumn-sweep-4 - Average User Test Accuracy__MIN","autumn-sweep-4 - Average User Test Accuracy__MAX","grateful-sweep-3 - Average User Test Accuracy","grateful-sweep-3 - Average User Test Accuracy__MIN","grateful-sweep-3 - Average User Test Accuracy__MAX","chocolate-sweep-2 - Average User Test Accuracy","chocolate-sweep-2 - Average User Test Accuracy__MIN","chocolate-sweep-2 - Average User Test Accuracy__MAX","major-sweep-1 - Average User Test Accuracy","major-sweep-1 - Average User Test Accuracy__MIN","major-sweep-1 - Average User Test Accuracy__MAX"
"328","0.4146780942442871","0.4146780942442871","0.4146780942442871","0.4137370674125751","0.4137370674125751","0.4137370674125751","0.4144640027501127","0.4144640027501127","0.4144640027501127","0.4139984325993647","0.4139984325993647","0.4139984325993647","0.4143697343014291","0.4143697343014291","0.4143697343014291","0.4143149246040105","0.4143149246040105","0.4143149246040105","0.4139042481885649","0.4139042481885649","0.4139042481885649","0.41416247761616276","0.41416247761616276","0.41416247761616276","0.41404378895148874","0.41404378895148874","0.41404378895148874","0.4138223144113606","0.4138223144113606","0.4138223144113606","0.4141150828836783","0.4141150828836783","0.4141150828836783"
"329","0.41464006167498274","0.41464006167498274","0.41464006167498274","0.4137408944814727","0.4137408944814727","0.4137408944814727","0.4143572686438394","0.4143572686438394","0.4143572686438394","0.4138861922056107","0.4138861922056107","0.4138861922056107","0.41444499400189894","0.41444499400189894","0.41444499400189894","0.41426120714761333","0.41426120714761333","0.41426120714761333","0.41397356875122415","0.41397356875122415","0.41397356875122415","0.4141861605829038","0.4141861605829038","0.4141861605829038","0.4140330871475069","0.4140330871475069","0.4140330871475069","0.41386572304707236","0.41386572304707236","0.41386572304707236","0.41412633578965713","0.41412633578965713","0.41412633578965713"
"330","0.41459237034632807","0.41459237034632807","0.41459237034632807","0.4137156751729829","0.4137156751729829","0.4137156751729829","0.4143893554071139","0.4143893554071139","0.4143893554071139","0.41405309152117764","0.41405309152117764","0.41405309152117764","0.41436484121717954","0.41436484121717954","0.41436484121717954","0.4142774547139666","0.4142774547139666","0.4142774547139666","0.41378491579851634","0.41378491579851634","0.41378491579851634","0.4141921037681046","0.4141921037681046","0.4141921037681046","0.4139717495887218","0.4139717495887218","0.4139717495887218","0.4138939562846684","0.4138939562846684","0.4138939562846684","0.4140243293718918","0.4140243293718918","0.4140243293718918"
"331","0.41453803925932936","0.41453803925932936","0.41453803925932936","0.41370203590449095","0.41370203590449095","0.41370203590449095","0.41442129262754507","0.41442129262754507","0.41442129262754507","0.4140456204755967","0.4140456204755967","0.4140456204755967","0.41445753634919225","0.41445753634919225","0.41445753634919225","0.414367653033036","0.414367653033036","0.414367653033036","0.4138137838772353","0.4138137838772353","0.4138137838772353","0.4141514531755918","0.4141514531755918","0.4141514531755918","0.4140235582423636","0.4140235582423636","0.4140235582423636","0.4138753633575395","0.4138753633575395","0.4138753633575395","0.41394419944097965","0.41394419944097965","0.41394419944097965"
"332","0.4146904253152097","0.4146904253152097","0.4146904253152097","0.4138195058101421","0.4138195058101421","0.4138195058101421","0.4143173225854466","0.4143173225854466","0.4143173225854466","0.41407566944749696","0.41407566944749696","0.41407566944749696","0.41442607257846825","0.41442607257846825","0.41442607257846825","0.41446043191562365","0.41446043191562365","0.41446043191562365","0.4139494439047177","0.4139494439047177","0.4139494439047177","0.4141207851876265","0.4141207851876265","0.4141207851876265","0.41397825990788123","0.41397825990788123","0.41397825990788123","0.4138978803492689","0.4138978803492689","0.4138978803492689","0.4140948640124944","0.4140948640124944","0.4140948640124944"
"333","0.4146239698962042","0.4146239698962042","0.4146239698962042","0.4137473305470766","0.4137473305470766","0.4137473305470766","0.4143711210350591","0.4143711210350591","0.4143711210350591","0.41405858298654363","0.41405858298654363","0.41405858298654363","0.41449260677555094","0.41449260677555094","0.41449260677555094","0.4143672228250372","0.4143672228250372","0.4143672228250372","0.4139602032153726","0.4139602032153726","0.4139602032153726","0.4141264181616243","0.4141264181616243","0.4141264181616243","0.41395882656171495","0.41395882656171495","0.41395882656171495","0.4137699171032996","0.4137699171032996","0.4137699171032996","0.4140193194585486","0.4140193194585486","0.4140193194585486"
"334","0.4145161729992948","0.4145161729992948","0.4145161729992948","0.41371662132317527","0.41371662132317527","0.41371662132317527","0.41438638980998255","0.41438638980998255","0.41438638980998255","0.4140178945122171","0.4140178945122171","0.4140178945122171","0.414514878713157","0.414514878713157","0.414514878713157","0.4143346427228946","0.4143346427228946","0.4143346427228946","0.41393705596841274","0.41393705596841274","0.41393705596841274","0.4140951827381467","0.4140951827381467","0.4140951827381467","0.4139900066666697","0.4139900066666697","0.4139900066666697","0.4138229947483072","0.4138229947483072","0.4138229947483072","0.41413028936771706","0.41413028936771706","0.41413028936771706"
"335","0.41446376854363326","0.41446376854363326","0.41446376854363326","0.4137776798288867","0.4137776798288867","0.4137776798288867","0.41440837663811014","0.41440837663811014","0.41440837663811014","0.414040885232249","0.414040885232249","0.414040885232249","0.41430571977813435","0.41430571977813435","0.41430571977813435","0.41411555366580605","0.41411555366580605","0.41411555366580605","0.41411561823249965","0.41411561823249965","0.41411561823249965","0.4139641159834079","0.4139641159834079","0.4139641159834079","0.41396813275340055","0.41396813275340055","0.41396813275340055","0.41384097533186304","0.41384097533186304","0.41384097533186304","0.4140373266203696","0.4140373266203696","0.4140373266203696"
"336","0.4145495423598034","0.4145495423598034","0.4145495423598034","0.4136130462860986","0.4136130462860986","0.4136130462860986","0.4143397974798531","0.4143397974798531","0.4143397974798531","0.4140457656385723","0.4140457656385723","0.4140457656385723","0.41436473736939394","0.41436473736939394","0.41436473736939394","0.4141688198944055","0.4141688198944055","0.4141688198944055","0.4140980383645411","0.4140980383645411","0.4140980383645411","0.4140189785920681","0.4140189785920681","0.4140189785920681","0.4141048868929143","0.4141048868929143","0.4141048868929143","0.4138411458945674","0.4138411458945674","0.4138411458945674","0.41396844504441804","0.41396844504441804","0.41396844504441804"
"337","0.41446800142092655","0.41446800142092655","0.41446800142092655","0.4136240140026094","0.4136240140026094","0.4136240140026094","0.41426025113364523","0.41426025113364523","0.41426025113364523","0.41395951069271736","0.41395951069271736","0.41395951069271736","0.41431661257885194","0.41431661257885194","0.41431661257885194","0.41412923728103374","0.41412923728103374","0.41412923728103374","0.4139481314158045","0.4139481314158045","0.4139481314158045","0.41394716651770164","0.41394716651770164","0.41394716651770164","0.41405416517244886","0.41405416517244886","0.41405416517244886","0.4138316028126233","0.4138316028126233","0.4138316028126233","0.41407517904968255","0.41407517904968255","0.41407517904968255"
"338","0.4144552928317616","0.4144552928317616","0.4144552928317616","0.4136865467099961","0.4136865467099961","0.4136865467099961","0.41428585171765236","0.41428585171765236","0.41428585171765236","0.4138839494377796","0.4138839494377796","0.4138839494377796","0.41426944113873193","0.41426944113873193","0.41426944113873193","0.41418586560063836","0.41418586560063836","0.41418586560063836","0.41395806385029915","0.41395806385029915","0.41395806385029915","0.41395870076016555","0.41395870076016555","0.41395870076016555","0.41407034682948807","0.41407034682948807","0.41407034682948807","0.41397809105263617","0.41397809105263617","0.41397809105263617","0.41395603420972094","0.41395603420972094","0.41395603420972094"
"339","0.4145409066377127","0.4145409066377127","0.4145409066377127","0.41354352148423285","0.41354352148423285","0.41354352148423285","0.41438553291150015","0.41438553291150015","0.41438553291150015","0.41398255927427574","0.41398255927427574","0.41398255927427574","0.4143243361295629","0.4143243361295629","0.4143243361295629","0.4141682428874041","0.4141682428874041","0.4141682428874041","0.41380859599024233","0.41380859599024233","0.41380859599024233","0.41398352652388104","0.41398352652388104","0.41398352652388104","0.4141381830981219","0.4141381830981219","0.4141381830981219","0.4138680171494815","0.4138680171494815","0.4138680171494815","0.41401035781975876","0.41401035781975876","0.41401035781975876"
"340","0.41439511078111807","0.41439511078111807","0.41439511078111807","0.4135608232159482","0.4135608232159482","0.4135608232159482","0.4144067898213304","0.4144067898213304","0.4144067898213304","0.4140068281797343","0.4140068281797343","0.4140068281797343","0.4142915461449593","0.4142915461449593","0.4142915461449593","0.4141125430016511","0.4141125430016511","0.4141125430016511","0.4138792208540139","0.4138792208540139","0.4138792208540139","0.4140345901098969","0.4140345901098969","0.4140345901098969","0.4140379822455416","0.4140379822455416","0.4140379822455416","0.4138466503421331","0.4138466503421331","0.4138466503421331","0.41405164825399976","0.41405164825399976","0.41405164825399976"
"341","0.41438178868899456","0.41438178868899456","0.41438178868899456","0.41363178271574186","0.41363178271574186","0.41363178271574186","0.4143403327284893","0.4143403327284893","0.4143403327284893","0.4140810228402933","0.4140810228402933","0.4140810228402933","0.4143341954916098","0.4143341954916098","0.4143341954916098","0.41407112099314297","0.41407112099314297","0.41407112099314297","0.4139755576330465","0.4139755576330465","0.4139755576330465","0.4139601008493416","0.4139601008493416","0.4139601008493416","0.4139888881306822","0.4139888881306822","0.4139888881306822","0.41375699853038017","0.41375699853038017","0.41375699853038017","0.41397710625945644","0.41397710625945644","0.41397710625945644"
"342","0.41440183253588625","0.41440183253588625","0.41440183253588625","0.41366390823240307","0.41366390823240307","0.41366390823240307","0.41420644828920733","0.41420644828920733","0.41420644828920733","0.41394875628680644","0.41394875628680644","0.41394875628680644","0.41424251898420866","0.41424251898420866","0.41424251898420866","0.41392642204424124","0.41392642204424124","0.41392642204424124","0.4138933086838721","0.4138933086838721","0.4138933086838721","0.41403732049966296","0.41403732049966296","0.41403732049966296","0.4139713562898546","0.4139713562898546","0.4139713562898546","0.4138113867873323","0.4138113867873323","0.4138113867873323","0.4140821807473299","0.4140821807473299","0.4140821807473299"
"343","0.41440074427952317","0.41440074427952317","0.41440074427952317","0.4137167439823045","0.4137167439823045","0.4137167439823045","0.4142653823251466","0.4142653823251466","0.4142653823251466","0.41395869722724205","0.41395869722724205","0.41395869722724205","0.4140850955272283","0.4140850955272283","0.4140850955272283","0.413843043013246","0.413843043013246","0.413843043013246","0.413742839998048","0.413742839998048","0.413742839998048","0.41404375725962583","0.41404375725962583","0.41404375725962583","0.4140027927298957","0.4140027927298957","0.4140027927298957","0.41383602660592866","0.41383602660592866","0.41383602660592866","0.4140548429786098","0.4140548429786098","0.4140548429786098"
"344","0.4143290851386531","0.4143290851386531","0.4143290851386531","0.4136107446742392","0.4136107446742392","0.4136107446742392","0.41429282625013497","0.41429282625013497","0.41429282625013497","0.41383603806128044","0.41383603806128044","0.41383603806128044","0.41411288391456635","0.41411288391456635","0.41411288391456635","0.41390359751033673","0.41390359751033673","0.41390359751033673","0.4137103195574274","0.4137103195574274","0.4137103195574274","0.41402263814045925","0.41402263814045925","0.41402263814045925","0.41396197078846186","0.41396197078846186","0.41396197078846186","0.4137464472867115","0.4137464472867115","0.4137464472867115","0.41414372933747995","0.41414372933747995","0.41414372933747995"
"345","0.4143788616316111","0.4143788616316111","0.4143788616316111","0.41366890466839346","0.41366890466839346","0.41366890466839346","0.414366391900519","0.414366391900519","0.414366391900519","0.41394038572982944","0.41394038572982944","0.41394038572982944","0.4140688889486911","0.4140688889486911","0.4140688889486911","0.4139182264242696","0.4139182264242696","0.4139182264242696","0.413761100291703","0.413761100291703","0.413761100291703","0.41398687552641167","0.41398687552641167","0.41398687552641167","0.4138971379244298","0.4138971379244298","0.4138971379244298","0.41366926093987694","0.41366926093987694","0.41366926093987694","0.41410205371604597","0.41410205371604597","0.41410205371604597"
"346","0.4144158514089687","0.4144158514089687","0.4144158514089687","0.41368725831434766","0.41368725831434766","0.41368725831434766","0.414363825427096","0.414363825427096","0.414363825427096","0.413807331670746","0.413807331670746","0.413807331670746","0.4140378099538582","0.4140378099538582","0.4140378099538582","0.41391800824701","0.41391800824701","0.41391800824701","0.4137023031528188","0.4137023031528188","0.4137023031528188","0.4138653592673331","0.4138653592673331","0.4138653592673331","0.4139740325922811","0.4139740325922811","0.4139740325922811","0.4135737528011867","0.4135737528011867","0.4135737528011867","0.41400459125110683","0.41400459125110683","0.41400459125110683"
"347","0.4144426743325925","0.4144426743325925","0.4144426743325925","0.4136760346953512","0.4136760346953512","0.4136760346953512","0.41422683258214205","0.41422683258214205","0.41422683258214205","0.41397946057566826","0.41397946057566826","0.41397946057566826","0.41404687182453054","0.41404687182453054","0.41404687182453054","0.41388172335529916","0.41388172335529916","0.41388172335529916","0.413696758367602","0.413696758367602","0.413696758367602","0.4138652204588994","0.4138652204588994","0.4138652204588994","0.4140187346889646","0.4140187346889646","0.4140187346889646","0.41373156085695867","0.41373156085695867","0.41373156085695867","0.4140572033975772","0.4140572033975772","0.4140572033975772"
"348","0.41441509333697","0.41441509333697","0.41441509333697","0.41365465667411067","0.41365465667411067","0.41365465667411067","0.41418516257849325","0.41418516257849325","0.41418516257849325","0.41391421140267604","0.41391421140267604","0.41391421140267604","0.4140345976802938","0.4140345976802938","0.4140345976802938","0.41394832715231106","0.41394832715231106","0.41394832715231106","0.41375444982373605","0.41375444982373605","0.41375444982373605","0.4138986536591935","0.4138986536591935","0.4138986536591935","0.41402587765339505","0.41402587765339505","0.41402587765339505","0.4136562129367447","0.4136562129367447","0.4136562129367447","0.41398558232258176","0.41398558232258176","0.41398558232258176"
"349","0.41434251360787216","0.41434251360787216","0.41434251360787216","0.41361414126853624","0.41361414126853624","0.41361414126853624","0.4141656627717293","0.4141656627717293","0.4141656627717293","0.41394259065204725","0.41394259065204725","0.41394259065204725","0.41412150843527007","0.41412150843527007","0.41412150843527007","0.41379743083612125","0.41379743083612125","0.41379743083612125","0.41374867086390227","0.41374867086390227","0.41374867086390227","0.4139667711727659","0.4139667711727659","0.4139667711727659","0.41400142131886614","0.41400142131886614","0.41400142131886614","0.4137102989618666","0.4137102989618666","0.4137102989618666","0.41396830899123827","0.41396830899123827","0.41396830899123827"
"350","0.4144365197977997","0.4144365197977997","0.4144365197977997","0.41358098774719576","0.41358098774719576","0.41358098774719576","0.4142212509824163","0.4142212509824163","0.4142212509824163","0.41404930572268983","0.41404930572268983","0.41404930572268983","0.4142341855993719","0.4142341855993719","0.4142341855993719","0.4138289209344343","0.4138289209344343","0.4138289209344343","0.41376774944215094","0.41376774944215094","0.41376774944215094","0.4139246123945822","0.4139246123945822","0.4139246123945822","0.413994307831528","0.413994307831528","0.413994307831528","0.41372186790298554","0.41372186790298554","0.41372186790298554","0.4139917261726191","0.4139917261726191","0.4139917261726191"
"351","0.4142169162957418","0.4142169162957418","0.4142169162957418","0.4136119114665186","0.4136119114665186","0.4136119114665186","0.41420744305148915","0.41420744305148915","0.41420744305148915","0.41400973118287976","0.41400973118287976","0.41400973118287976","0.414234451921691","0.414234451921691","0.414234451921691","0.41388596187454363","0.41388596187454363","0.41388596187454363","0.4137089194676231","0.4137089194676231","0.4137089194676231","0.413936936608936","0.413936936608936","0.413936936608936","0.4139635633100264","0.4139635633100264","0.4139635633100264","0.41368302728270495","0.41368302728270495","0.41368302728270495","0.41399773031482784","0.41399773031482784","0.41399773031482784"
"352","0.4143081875715616","0.4143081875715616","0.4143081875715616","0.41365943119004195","0.41365943119004195","0.41365943119004195","0.41416356938549215","0.41416356938549215","0.41416356938549215","0.4138792449471055","0.4138792449471055","0.4138792449471055","0.41412922356071735","0.41412922356071735","0.41412922356071735","0.4139530317655289","0.4139530317655289","0.4139530317655289","0.41369385727245467","0.41369385727245467","0.41369385727245467","0.4139377730060896","0.4139377730060896","0.4139377730060896","0.41392965039118684","0.41392965039118684","0.41392965039118684","0.4136839245984564","0.4136839245984564","0.4136839245984564","0.4139330465401393","0.4139330465401393","0.4139330465401393"
"353","0.414378629278113","0.414378629278113","0.414378629278113","0.41374715795544903","0.41374715795544903","0.41374715795544903","0.4141881382551568","0.4141881382551568","0.4141881382551568","0.41388657115436356","0.41388657115436356","0.41388657115436356","0.4141371932496461","0.4141371932496461","0.4141371932496461","0.41391639943051894","0.41391639943051894","0.41391639943051894","0.41388626852274746","0.41388626852274746","0.41388626852274746","0.41377683607780624","0.41377683607780624","0.41377683607780624","0.41393389258523816","0.41393389258523816","0.41393389258523816","0.41361850283330476","0.41361850283330476","0.41361850283330476","0.41396657357483074","0.41396657357483074","0.41396657357483074"
"354","0.4144024355687688","0.4144024355687688","0.4144024355687688","0.4137654686558118","0.4137654686558118","0.4137654686558118","0.4141935227127312","0.4141935227127312","0.4141935227127312","0.4139409214484075","0.4139409214484075","0.4139409214484075","0.41411673425381296","0.41411673425381296","0.41411673425381296","0.4138475116832574","0.4138475116832574","0.4138475116832574","0.41369466793262644","0.41369466793262644","0.41369466793262644","0.4137569012747333","0.4137569012747333","0.4137569012747333","0.41386452730834206","0.41386452730834206","0.41386452730834206","0.41350793795615287","0.41350793795615287","0.41350793795615287","0.41392736434507044","0.41392736434507044","0.41392736434507044"
"355","0.4143970726772843","0.4143970726772843","0.4143970726772843","0.4136903466129326","0.4136903466129326","0.4136903466129326","0.41419625148620764","0.41419625148620764","0.41419625148620764","0.41392083709957106","0.41392083709957106","0.41392083709957106","0.41406120007580655","0.41406120007580655","0.41406120007580655","0.41383168726419106","0.41383168726419106","0.41383168726419106","0.4137164643765869","0.4137164643765869","0.4137164643765869","0.41379458704997335","0.41379458704997335","0.41379458704997335","0.41400419416780304","0.41400419416780304","0.41400419416780304","0.4136121720258583","0.4136121720258583","0.4136121720258583","0.41390478658120566","0.41390478658120566","0.41390478658120566"
"356","0.41441561446329106","0.41441561446329106","0.41441561446329106","0.413676366541395","0.413676366541395","0.413676366541395","0.41410280808175687","0.41410280808175687","0.41410280808175687","0.4139905551675454","0.4139905551675454","0.4139905551675454","0.41412724666015643","0.41412724666015643","0.41412724666015643","0.41389391133288805","0.41389391133288805","0.41389391133288805","0.4137509573341047","0.4137509573341047","0.4137509573341047","0.41383197578753106","0.41383197578753106","0.41383197578753106","0.4139199913011668","0.4139199913011668","0.4139199913011668","0.4136699384696525","0.4136699384696525","0.4136699384696525","0.41391219020142134","0.41391219020142134","0.41391219020142134"
"357","0.4143995788475928","0.4143995788475928","0.4143995788475928","0.41372354241893694","0.41372354241893694","0.41372354241893694","0.41418370522748094","0.41418370522748094","0.41418370522748094","0.4137916463010031","0.4137916463010031","0.4137916463010031","0.41405589159988754","0.41405589159988754","0.41405589159988754","0.4138189448049721","0.4138189448049721","0.4138189448049721","0.41365778257756375","0.41365778257756375","0.41365778257756375","0.41378280911104215","0.41378280911104215","0.41378280911104215","0.41396720133216264","0.41396720133216264","0.41396720133216264","0.4136851784782655","0.4136851784782655","0.4136851784782655","0.4137290195562684","0.4137290195562684","0.4137290195562684"
"358","0.41433849727273564","0.41433849727273564","0.41433849727273564","0.41373726473908545","0.41373726473908545","0.41373726473908545","0.41403638290815586","0.41403638290815586","0.41403638290815586","0.41382932626176056","0.41382932626176056","0.41382932626176056","0.4142308900906427","0.4142308900906427","0.4142308900906427","0.4138321324755158","0.4138321324755158","0.4138321324755158","0.4136780584064308","0.4136780584064308","0.4136780584064308","0.4138049473548992","0.4138049473548992","0.4138049473548992","0.4139673725131183","0.4139673725131183","0.4139673725131183","0.41366685525506836","0.41366685525506836","0.41366685525506836","0.4138807367951965","0.4138807367951965","0.4138807367951965"
"359","0.41434735353694296","0.41434735353694296","0.41434735353694296","0.41367079935467105","0.41367079935467105","0.41367079935467105","0.4139770534126146","0.4139770534126146","0.4139770534126146","0.4139693971314545","0.4139693971314545","0.4139693971314545","0.4141826937761698","0.4141826937761698","0.4141826937761698","0.41383583044126615","0.41383583044126615","0.41383583044126615","0.41378231494897727","0.41378231494897727","0.41378231494897727","0.4137155173899751","0.4137155173899751","0.4137155173899751","0.4139453974972533","0.4139453974972533","0.4139453974972533","0.41357599362932784","0.41357599362932784","0.41357599362932784","0.4138536252925162","0.4138536252925162","0.4138536252925162"
"360","0.41438947208529936","0.41438947208529936","0.41438947208529936","0.413643977499571","0.413643977499571","0.413643977499571","0.4140298915208268","0.4140298915208268","0.4140298915208268","0.4139080504554479","0.4139080504554479","0.4139080504554479","0.414130575249499","0.414130575249499","0.414130575249499","0.41387553782194114","0.41387553782194114","0.41387553782194114","0.41369005067321885","0.41369005067321885","0.41369005067321885","0.41373631869208133","0.41373631869208133","0.41373631869208133","0.41396775149841775","0.41396775149841775","0.41396775149841775","0.41345321138338037","0.41345321138338037","0.41345321138338037","0.4137622012514494","0.4137622012514494","0.4137622012514494"
"361","0.41429375475660063","0.41429375475660063","0.41429375475660063","0.4136993509837638","0.4136993509837638","0.4136993509837638","0.4140965921138936","0.4140965921138936","0.4140965921138936","0.4138684859622078","0.4138684859622078","0.4138684859622078","0.41397581914269954","0.41397581914269954","0.41397581914269954","0.4139045107018096","0.4139045107018096","0.4139045107018096","0.41365029098125156","0.41365029098125156","0.41365029098125156","0.41371177480287713","0.41371177480287713","0.41371177480287713","0.41390818234939897","0.41390818234939897","0.41390818234939897","0.4135334908334483","0.4135334908334483","0.4135334908334483","0.413842153466451","0.413842153466451","0.413842153466451"
"362","0.4142842196298245","0.4142842196298245","0.4142842196298245","0.4135741997440795","0.4135741997440795","0.4135741997440795","0.41403942644658026","0.41403942644658026","0.41403942644658026","0.41378534813042817","0.41378534813042817","0.41378534813042817","0.4138183369924312","0.4138183369924312","0.4138183369924312","0.4138335049015164","0.4138335049015164","0.4138335049015164","0.4137198259102925","0.4137198259102925","0.4137198259102925","0.41368514043997673","0.41368514043997673","0.41368514043997673","0.41392073628603415","0.41392073628603415","0.41392073628603415","0.41353712931772985","0.41353712931772985","0.41353712931772985","0.4137644050901455","0.4137644050901455","0.4137644050901455"
"363","0.41426442772058636","0.41426442772058636","0.41426442772058636","0.4136581415662514","0.4136581415662514","0.4136581415662514","0.41402267127688647","0.41402267127688647","0.41402267127688647","0.4138941272331266","0.4138941272331266","0.4138941272331266","0.41388968471415777","0.41388968471415777","0.41388968471415777","0.4139099341352102","0.4139099341352102","0.4139099341352102","0.4136743837245108","0.4136743837245108","0.4136743837245108","0.41361849248322663","0.41361849248322663","0.41361849248322663","0.4139481766420721","0.4139481766420721","0.4139481766420721","0.41354699489549335","0.41354699489549335","0.41354699489549335","0.41376375019777295","0.41376375019777295","0.41376375019777295"
"364","0.4143017871570937","0.4143017871570937","0.4143017871570937","0.41358670771799233","0.41358670771799233","0.41358670771799233","0.41404041909634987","0.41404041909634987","0.41404041909634987","0.4138035600001251","0.4138035600001251","0.4138035600001251","0.4139655731957948","0.4139655731957948","0.4139655731957948","0.4138896909001123","0.4138896909001123","0.4138896909001123","0.41362374058844736","0.41362374058844736","0.41362374058844736","0.4137283505799561","0.4137283505799561","0.4137283505799561","0.413921853925218","0.413921853925218","0.413921853925218","0.41348367879780396","0.41348367879780396","0.41348367879780396","0.41382056524955346","0.41382056524955346","0.41382056524955346"
"365","0.4143021877543369","0.4143021877543369","0.4143021877543369","0.41364025352524614","0.41364025352524614","0.41364025352524614","0.4142203170200977","0.4142203170200977","0.4142203170200977","0.41385945051154543","0.41385945051154543","0.41385945051154543","0.41396590190012195","0.41396590190012195","0.41396590190012195","0.41384898542502696","0.41384898542502696","0.41384898542502696","0.4136706499946789","0.4136706499946789","0.4136706499946789","0.41373137322754777","0.41373137322754777","0.41373137322754777","0.4139007253060277","0.4139007253060277","0.4139007253060277","0.41344893864830007","0.41344893864830007","0.41344893864830007","0.4139994269521967","0.4139994269521967","0.4139994269521967"
"366","0.41429406445068756","0.41429406445068756","0.41429406445068756","0.413692413546495","0.413692413546495","0.413692413546495","0.41412938557866447","0.41412938557866447","0.41412938557866447","0.4138926239460059","0.4138926239460059","0.4138926239460059","0.41389915854991394","0.41389915854991394","0.41389915854991394","0.41377467528012396","0.41377467528012396","0.41377467528012396","0.4136108152845647","0.4136108152845647","0.4136108152845647","0.41372315976900614","0.41372315976900614","0.41372315976900614","0.41392229919262663","0.41392229919262663","0.41392229919262663","0.4133807581660431","0.4133807581660431","0.4133807581660431","0.4139910450502789","0.4139910450502789","0.4139910450502789"
"367","0.4142745667731613","0.4142745667731613","0.4142745667731613","0.41368197112735844","0.41368197112735844","0.41368197112735844","0.4139908348494195","0.4139908348494195","0.4139908348494195","0.41397375222641136","0.41397375222641136","0.41397375222641136","0.41382376932975956","0.41382376932975956","0.41382376932975956","0.41369139331198784","0.41369139331198784","0.41369139331198784","0.41367587612535045","0.41367587612535045","0.41367587612535045","0.4137370936847636","0.4137370936847636","0.4137370936847636","0.4137982192597413","0.4137982192597413","0.4137982192597413","0.41342880315889163","0.41342880315889163","0.41342880315889163","0.4138494423033932","0.4138494423033932","0.4138494423033932"
"368","0.41421475621863924","0.41421475621863924","0.41421475621863924","0.4136769709209197","0.4136769709209197","0.4136769709209197","0.41415175900537704","0.41415175900537704","0.41415175900537704","0.4138988267650006","0.4138988267650006","0.4138988267650006","0.4137092393686888","0.4137092393686888","0.4137092393686888","0.4137853793484681","0.4137853793484681","0.4137853793484681","0.41352340713967256","0.41352340713967256","0.41352340713967256","0.4137125662344957","0.4137125662344957","0.4137125662344957","0.41378827683304065","0.41378827683304065","0.41378827683304065","0.4135501477861878","0.4135501477861878","0.4135501477861878","0.41388072244274404","0.41388072244274404","0.41388072244274404"
"369","0.41418306660200066","0.41418306660200066","0.41418306660200066","0.4137216473331292","0.4137216473331292","0.4137216473331292","0.4140404818358507","0.4140404818358507","0.4140404818358507","0.41384584920684503","0.41384584920684503","0.41384584920684503","0.4137888389063987","0.4137888389063987","0.4137888389063987","0.41369967314566597","0.41369967314566597","0.41369967314566597","0.4134615294674014","0.4134615294674014","0.4134615294674014","0.4137942411909434","0.4137942411909434","0.4137942411909434","0.41386518077576356","0.41386518077576356","0.41386518077576356","0.41355996569829595","0.41355996569829595","0.41355996569829595","0.4138606321548723","0.4138606321548723","0.4138606321548723"
"370","0.4142998285401481","0.4142998285401481","0.4142998285401481","0.41374009846475945","0.41374009846475945","0.41374009846475945","0.4140889257397964","0.4140889257397964","0.4140889257397964","0.4137911840777731","0.4137911840777731","0.4137911840777731","0.4137564841387127","0.4137564841387127","0.4137564841387127","0.4137144097025092","0.4137144097025092","0.4137144097025092","0.4136162231136982","0.4136162231136982","0.4136162231136982","0.4137153046634452","0.4137153046634452","0.4137153046634452","0.4138703143157678","0.4138703143157678","0.4138703143157678","0.4134686283211689","0.4134686283211689","0.4134686283211689","0.41387218083178184","0.41387218083178184","0.41387218083178184"
"371","0.41420764855698783","0.41420764855698783","0.41420764855698783","0.41365384956237916","0.41365384956237916","0.41365384956237916","0.41400750381433704","0.41400750381433704","0.41400750381433704","0.4137684866706797","0.4137684866706797","0.4137684866706797","0.4138987331803636","0.4138987331803636","0.4138987331803636","0.4137786524221668","0.4137786524221668","0.4137786524221668","0.4136123438278971","0.4136123438278971","0.4136123438278971","0.41359586300042767","0.41359586300042767","0.41359586300042767","0.41380806881869997","0.41380806881869997","0.41380806881869997","0.41333219333442955","0.41333219333442955","0.41333219333442955","0.4137432034098143","0.4137432034098143","0.4137432034098143"
