"Step","fancy-sweep-11 - Average Weighted Test Accuracy","fancy-sweep-11 - Average Weighted Test Accuracy__MIN","fancy-sweep-11 - Average Weighted Test Accuracy__MAX","avid-sweep-10 - Average Weighted Test Accuracy","avid-sweep-10 - Average Weighted Test Accuracy__MIN","avid-sweep-10 - Average Weighted Test Accuracy__MAX","vibrant-sweep-9 - Average Weighted Test Accuracy","vibrant-sweep-9 - Average Weighted Test Accuracy__MIN","vibrant-sweep-9 - Average Weighted Test Accuracy__MAX","laced-sweep-8 - Average Weighted Test Accuracy","laced-sweep-8 - Average Weighted Test Accuracy__MIN","laced-sweep-8 - Average Weighted Test Accuracy__MAX","gallant-sweep-7 - Average Weighted Test Accuracy","gallant-sweep-7 - Average Weighted Test Accuracy__MIN","gallant-sweep-7 - Average Weighted Test Accuracy__MAX","silvery-sweep-6 - Average Weighted Test Accuracy","silvery-sweep-6 - Average Weighted Test Accuracy__MIN","silvery-sweep-6 - Average Weighted Test Accuracy__MAX","bright-sweep-5 - Average Weighted Test Accuracy","bright-sweep-5 - Average Weighted Test Accuracy__MIN","bright-sweep-5 - Average Weighted Test Accuracy__MAX","fancy-sweep-4 - Average Weighted Test Accuracy","fancy-sweep-4 - Average Weighted Test Accuracy__MIN","fancy-sweep-4 - Average Weighted Test Accuracy__MAX","sweet-sweep-3 - Average Weighted Test Accuracy","sweet-sweep-3 - Average Weighted Test Accuracy__MIN","sweet-sweep-3 - Average Weighted Test Accuracy__MAX","olive-sweep-2 - Average Weighted Test Accuracy","olive-sweep-2 - Average Weighted Test Accuracy__MIN","olive-sweep-2 - Average Weighted Test Accuracy__MAX","rosy-sweep-1 - Average Weighted Test Accuracy","rosy-sweep-1 - Average Weighted Test Accuracy__MIN","rosy-sweep-1 - Average Weighted Test Accuracy__MAX"
"263","0.7786611256662752","0.7786611256662752","0.7786611256662752","0.7786740317230877","0.7786740317230877","0.7786740317230877","0.7776028290076533","0.7776028290076533","0.7776028290076533","0.7773059897009666","0.7773059897009666","0.7773059897009666","0.7782739439619013","0.7782739439619013","0.7782739439619013","0.7779641985984023","0.7779641985984023","0.7779641985984023","0.7782739439619013","0.7782739439619013","0.7782739439619013","0.7775253926667786","0.7775253926667786","0.7775253926667786","0.7783126621323387","0.7783126621323387","0.7783126621323387","0.7767639353148432","0.7767639353148432","0.7767639353148432","0.7779125743711524","0.7779125743711524","0.7779125743711524"
"264","0.778712749893525","0.778712749893525","0.778712749893525","0.7786611256662752","0.7786611256662752","0.7786611256662752","0.7776157350644658","0.7776157350644658","0.7776157350644658","0.7773963320986539","0.7773963320986539","0.7773963320986539","0.7784288166436508","0.7784288166436508","0.7784288166436508","0.7780287288824645","0.7780287288824645","0.7780287288824645","0.7782997560755263","0.7782997560755263","0.7782997560755263","0.7775253926667786","0.7775253926667786","0.7775253926667786","0.7783384742459636","0.7783384742459636","0.7783384742459636","0.7767252171444059","0.7767252171444059","0.7767252171444059","0.7779900107120271","0.7779900107120271","0.7779900107120271"
"265","0.7787514680639624","0.7787514680639624","0.7787514680639624","0.7786611256662752","0.7786611256662752","0.7786611256662752","0.777706077462153","0.777706077462153","0.777706077462153","0.7773834260418414","0.7773834260418414","0.7773834260418414","0.7784933469277132","0.7784933469277132","0.7784933469277132","0.778041634939277","0.778041634939277","0.778041634939277","0.778377192416401","0.778377192416401","0.778377192416401","0.7775899229508408","0.7775899229508408","0.7775899229508408","0.7782481318482763","0.7782481318482763","0.7782481318482763","0.7768284655989056","0.7768284655989056","0.7768284655989056","0.7780545409960895","0.7780545409960895","0.7780545409960895"
"266","0.77873856200715","0.77873856200715","0.77873856200715","0.77873856200715","0.77873856200715","0.77873856200715","0.7777964198598403","0.7777964198598403","0.7777964198598403","0.7774350502690913","0.7774350502690913","0.7774350502690913","0.7785191590413381","0.7785191590413381","0.7785191590413381","0.7780932591665268","0.7780932591665268","0.7780932591665268","0.7784159105868385","0.7784159105868385","0.7784159105868385","0.7776931714053406","0.7776931714053406","0.7776931714053406","0.778377192416401","0.778377192416401","0.778377192416401","0.7769575261670302","0.7769575261670302","0.7769575261670302","0.7780932591665268","0.7780932591665268","0.7780932591665268"
"267","0.7788289044048372","0.7788289044048372","0.7788289044048372","0.7787901862343998","0.7787901862343998","0.7787901862343998","0.7778093259166526","0.7778093259166526","0.7778093259166526","0.7775512047804034","0.7775512047804034","0.7775512047804034","0.7784675348140883","0.7784675348140883","0.7784675348140883","0.7781706955074016","0.7781706955074016","0.7781706955074016","0.7783900984732135","0.7783900984732135","0.7783900984732135","0.7776544532349031","0.7776544532349031","0.7776544532349031","0.7784675348140883","0.7784675348140883","0.7784675348140883","0.7770478685647174","0.7770478685647174","0.7770478685647174","0.7781577894505891","0.7781577894505891","0.7781577894505891"
"268","0.7789579649729618","0.7789579649729618","0.7789579649729618","0.7787643741207749","0.7787643741207749","0.7787643741207749","0.7778480440870901","0.7778480440870901","0.7778480440870901","0.7775512047804034","0.7775512047804034","0.7775512047804034","0.7784933469277132","0.7784933469277132","0.7784933469277132","0.7781706955074016","0.7781706955074016","0.7781706955074016","0.7783384742459636","0.7783384742459636","0.7783384742459636","0.7776544532349031","0.7776544532349031","0.7776544532349031","0.7784804408709007","0.7784804408709007","0.7784804408709007","0.7771253049055922","0.7771253049055922","0.7771253049055922","0.778209413677839","0.778209413677839","0.778209413677839"
"269","0.7790095892002117","0.7790095892002117","0.7790095892002117","0.7788418104616497","0.7788418104616497","0.7788418104616497","0.7778609501439026","0.7778609501439026","0.7778609501439026","0.7776157350644658","0.7776157350644658","0.7776157350644658","0.7784546287572758","0.7784546287572758","0.7784546287572758","0.7782739439619013","0.7782739439619013","0.7782739439619013","0.7784159105868385","0.7784159105868385","0.7784159105868385","0.7776802653485281","0.7776802653485281","0.7776802653485281","0.7785320650981505","0.7785320650981505","0.7785320650981505","0.7771769291328421","0.7771769291328421","0.7771769291328421","0.7782223197346515","0.7782223197346515","0.7782223197346515"
"270","0.7789966831433992","0.7789966831433992","0.7789966831433992","0.778906340745712","0.778906340745712","0.778906340745712","0.7777964198598403","0.7777964198598403","0.7777964198598403","0.7776415471780906","0.7776415471780906","0.7776415471780906","0.7785191590413381","0.7785191590413381","0.7785191590413381","0.7783126621323387","0.7783126621323387","0.7783126621323387","0.7784417227004633","0.7784417227004633","0.7784417227004633","0.7777577016894028","0.7777577016894028","0.7777577016894028","0.7786095014390253","0.7786095014390253","0.7786095014390253","0.7772930836441542","0.7772930836441542","0.7772930836441542","0.7782610379050888","0.7782610379050888","0.7782610379050888"
"271","0.7790095892002117","0.7790095892002117","0.7790095892002117","0.778906340745712","0.778906340745712","0.778906340745712","0.7778351380302776","0.7778351380302776","0.7778351380302776","0.7776931714053406","0.7776931714053406","0.7776931714053406","0.7784804408709007","0.7784804408709007","0.7784804408709007","0.7783384742459636","0.7783384742459636","0.7783384742459636","0.7784546287572758","0.7784546287572758","0.7784546287572758","0.7777706077462153","0.7777706077462153","0.7777706077462153","0.7786482196094627","0.7786482196094627","0.7786482196094627","0.7772930836441542","0.7772930836441542","0.7772930836441542","0.7782997560755263","0.7782997560755263","0.7782997560755263"
"272","0.779074119484274","0.779074119484274","0.779074119484274","0.7789450589161494","0.7789450589161494","0.7789450589161494","0.7779254804279648","0.7779254804279648","0.7779254804279648","0.7778093259166526","0.7778093259166526","0.7778093259166526","0.7785836893254005","0.7785836893254005","0.7785836893254005","0.7784417227004633","0.7784417227004633","0.7784417227004633","0.7786482196094627","0.7786482196094627","0.7786482196094627","0.7778093259166526","0.7778093259166526","0.7778093259166526","0.7786740317230877","0.7786740317230877","0.7786740317230877","0.7773188957577791","0.7773188957577791","0.7773188957577791","0.7783255681891512","0.7783255681891512","0.7783255681891512"
"273","0.7791515558251487","0.7791515558251487","0.7791515558251487","0.7790999315978989","0.7790999315978989","0.7790999315978989","0.7779771046552147","0.7779771046552147","0.7779771046552147","0.7778093259166526","0.7778093259166526","0.7778093259166526","0.7786224074958378","0.7786224074958378","0.7786224074958378","0.7784417227004633","0.7784417227004633","0.7784417227004633","0.7786740317230877","0.7786740317230877","0.7786740317230877","0.7778867622575275","0.7778867622575275","0.7778867622575275","0.778712749893525","0.778712749893525","0.778712749893525","0.7772930836441542","0.7772930836441542","0.7772930836441542","0.7783255681891512","0.7783255681891512","0.7783255681891512"
"274","0.7791386497683362","0.7791386497683362","0.7791386497683362","0.7790870255410864","0.7790870255410864","0.7790870255410864","0.7780158228256521","0.7780158228256521","0.7780158228256521","0.7779254804279648","0.7779254804279648","0.7779254804279648","0.7787256559503375","0.7787256559503375","0.7787256559503375","0.7784288166436508","0.7784288166436508","0.7784288166436508","0.778712749893525","0.778712749893525","0.778712749893525","0.7778480440870901","0.7778480440870901","0.7778480440870901","0.7787643741207749","0.7787643741207749","0.7787643741207749","0.7772930836441542","0.7772930836441542","0.7772930836441542","0.778377192416401","0.778377192416401","0.778377192416401"
"275","0.779241898222836","0.779241898222836","0.779241898222836","0.7791257437115238","0.7791257437115238","0.7791257437115238","0.7779383864847773","0.7779383864847773","0.7779383864847773","0.7779125743711524","0.7779125743711524","0.7779125743711524","0.7788030922912123","0.7788030922912123","0.7788030922912123","0.7784933469277132","0.7784933469277132","0.7784933469277132","0.7786482196094627","0.7786482196094627","0.7786482196094627","0.7778222319734651","0.7778222319734651","0.7778222319734651","0.7787772801775873","0.7787772801775873","0.7787772801775873","0.7773188957577791","0.7773188957577791","0.7773188957577791","0.778403004530026","0.778403004530026","0.778403004530026"
"276","0.7792289921660235","0.7792289921660235","0.7792289921660235","0.7791773679387737","0.7791773679387737","0.7791773679387737","0.7779900107120271","0.7779900107120271","0.7779900107120271","0.7778867622575275","0.7778867622575275","0.7778867622575275","0.7788159983480247","0.7788159983480247","0.7788159983480247","0.7784675348140883","0.7784675348140883","0.7784675348140883","0.7787514680639624","0.7787514680639624","0.7787514680639624","0.7779125743711524","0.7779125743711524","0.7779125743711524","0.7788030922912123","0.7788030922912123","0.7788030922912123","0.7773834260418414","0.7773834260418414","0.7773834260418414","0.7783642863595885","0.7783642863595885","0.7783642863595885"
"277","0.7793322406205232","0.7793322406205232","0.7793322406205232","0.779241898222836","0.779241898222836","0.779241898222836","0.7780029167688396","0.7780029167688396","0.7780029167688396","0.7779254804279648","0.7779254804279648","0.7779254804279648","0.7788676225752745","0.7788676225752745","0.7788676225752745","0.7785062529845257","0.7785062529845257","0.7785062529845257","0.778712749893525","0.778712749893525","0.778712749893525","0.7780158228256521","0.7780158228256521","0.7780158228256521","0.7787256559503375","0.7787256559503375","0.7787256559503375","0.7773834260418414","0.7773834260418414","0.7773834260418414","0.7783642863595885","0.7783642863595885","0.7783642863595885"
"278","0.7792289921660235","0.7792289921660235","0.7792289921660235","0.7793193345637107","0.7793193345637107","0.7793193345637107","0.7780158228256521","0.7780158228256521","0.7780158228256521","0.7778996683143399","0.7778996683143399","0.7778996683143399","0.7789321528593369","0.7789321528593369","0.7789321528593369","0.7785836893254005","0.7785836893254005","0.7785836893254005","0.7786998438367125","0.7786998438367125","0.7786998438367125","0.7779641985984023","0.7779641985984023","0.7779641985984023","0.778712749893525","0.778712749893525","0.778712749893525","0.7774737684395286","0.7774737684395286","0.7774737684395286","0.7784288166436508","0.7784288166436508","0.7784288166436508"
"279","0.7792289921660235","0.7792289921660235","0.7792289921660235","0.7793709587909606","0.7793709587909606","0.7793709587909606","0.7780287288824645","0.7780287288824645","0.7780287288824645","0.7778996683143399","0.7778996683143399","0.7778996683143399","0.778906340745712","0.778906340745712","0.778906340745712","0.7786611256662752","0.7786611256662752","0.7786611256662752","0.7787256559503375","0.7787256559503375","0.7787256559503375","0.778041634939277","0.778041634939277","0.778041634939277","0.7787643741207749","0.7787643741207749","0.7787643741207749","0.7774995805531536","0.7774995805531536","0.7774995805531536","0.7785062529845257","0.7785062529845257","0.7785062529845257"
"280","0.7793451466773357","0.7793451466773357","0.7793451466773357","0.7793967709045855","0.7793967709045855","0.7793967709045855","0.7780803531097144","0.7780803531097144","0.7780803531097144","0.7780029167688396","0.7780029167688396","0.7780029167688396","0.7789579649729618","0.7789579649729618","0.7789579649729618","0.7787901862343998","0.7787901862343998","0.7787901862343998","0.7786998438367125","0.7786998438367125","0.7786998438367125","0.7780932591665268","0.7780932591665268","0.7780932591665268","0.7788159983480247","0.7788159983480247","0.7788159983480247","0.7774866744963411","0.7774866744963411","0.7774866744963411","0.7785191590413381","0.7785191590413381","0.7785191590413381"
"281","0.7794613011886479","0.7794613011886479","0.7794613011886479","0.7793838648477731","0.7793838648477731","0.7793838648477731","0.7781448833937767","0.7781448833937767","0.7781448833937767","0.7779900107120271","0.7779900107120271","0.7779900107120271","0.7790095892002117","0.7790095892002117","0.7790095892002117","0.7788289044048372","0.7788289044048372","0.7788289044048372","0.7787643741207749","0.7787643741207749","0.7787643741207749","0.7781319773369643","0.7781319773369643","0.7781319773369643","0.7788934346888995","0.7788934346888995","0.7788934346888995","0.7774866744963411","0.7774866744963411","0.7774866744963411","0.7785578772117755","0.7785578772117755","0.7785578772117755"
"282","0.7794354890750229","0.7794354890750229","0.7794354890750229","0.7793838648477731","0.7793838648477731","0.7793838648477731","0.7781836015642141","0.7781836015642141","0.7781836015642141","0.7780158228256521","0.7780158228256521","0.7780158228256521","0.7789579649729618","0.7789579649729618","0.7789579649729618","0.7788289044048372","0.7788289044048372","0.7788289044048372","0.7787643741207749","0.7787643741207749","0.7787643741207749","0.7781706955074016","0.7781706955074016","0.7781706955074016","0.7788934346888995","0.7788934346888995","0.7788934346888995","0.7775770168940284","0.7775770168940284","0.7775770168940284","0.7785578772117755","0.7785578772117755","0.7785578772117755"
"283","0.7793709587909606","0.7793709587909606","0.7793709587909606","0.7793967709045855","0.7793967709045855","0.7793967709045855","0.7782223197346515","0.7782223197346515","0.7782223197346515","0.7780158228256521","0.7780158228256521","0.7780158228256521","0.7790095892002117","0.7790095892002117","0.7790095892002117","0.7788159983480247","0.7788159983480247","0.7788159983480247","0.7788547165184622","0.7788547165184622","0.7788547165184622","0.778235225791464","0.778235225791464","0.778235225791464","0.7789450589161494","0.7789450589161494","0.7789450589161494","0.7776157350644658","0.7776157350644658","0.7776157350644658","0.7785062529845257","0.7785062529845257","0.7785062529845257"
"284","0.7794742072454603","0.7794742072454603","0.7794742072454603","0.7793709587909606","0.7793709587909606","0.7793709587909606","0.7782481318482763","0.7782481318482763","0.7782481318482763","0.7781319773369643","0.7781319773369643","0.7781319773369643","0.7791128376547114","0.7791128376547114","0.7791128376547114","0.7788418104616497","0.7788418104616497","0.7788418104616497","0.7788418104616497","0.7788418104616497","0.7788418104616497","0.7782739439619013","0.7782739439619013","0.7782739439619013","0.7789966831433992","0.7789966831433992","0.7789966831433992","0.7776802653485281","0.7776802653485281","0.7776802653485281","0.778544971154963","0.778544971154963","0.778544971154963"
